type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.terminal,arrival.baggage,departure.estimatedTime,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway
departure,active,tlv,llbg,3,,11,2021-12-05t10:00:00.000,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,saw,ltfj,,2021-12-05t13:20:00.000,2021-12-05t12:55:00.000,turkish airlines,tk,thy,7709,tk7709,thy7709,,,,,,,,,2021-12-05t10:00:00.000,,,,
departure,active,tlv,llbg,3,,19,2021-12-05t10:10:00.000,2021-12-05t10:29:00.000,2021-12-05t10:29:00.000,2021-12-05t10:29:00.000,saw,ltfj,,2021-12-05t13:25:00.000,2021-12-05t13:14:00.000,pegasus,pc,pgt,796,pc796,pgt796,,,,,,,,,2021-12-05t10:10:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-05t10:20:00.000,2021-12-05t10:34:00.000,2021-12-05t10:34:00.000,2021-12-05t10:34:00.000,ist,ltfm,,2021-12-05t13:40:00.000,2021-12-05t13:27:00.000,air serbia,ju,asl,8253,ju8253,asl8253,turkish airlines,tk,thy,785,tk785,thy785,,,2021-12-05t10:20:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-05t10:20:00.000,2021-12-05t10:34:00.000,2021-12-05t10:34:00.000,2021-12-05t10:34:00.000,ist,ltfm,,2021-12-05t13:40:00.000,2021-12-05t13:27:00.000,turkish airlines,tk,thy,785,tk785,thy785,,,,,,,,,2021-12-05t10:20:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-05t10:30:00.000,,,,dxb,omdb,,2021-12-05t15:35:00.000,,emirates,ek,uae,2370,ek2370,uae2370,flydubai,fz,fdb,1550,fz1550,fdb1550,3,,,,,,
departure,active,tlv,llbg,,,,2021-12-05t10:30:00.000,,,,dxb,omdb,,2021-12-05t15:35:00.000,,flydubai,fz,fdb,1550,fz1550,fdb1550,,,,,,,3,,,,,,
departure,active,tlv,llbg,,,,2021-12-05t10:30:00.000,,,,isl,ltba,,2021-12-05t12:30:00.000,,turkish airlines,tk,thy,6343,tk6343,thy6343,,,,,,,,,,,,,
departure,active,tlv,llbg,,,,2021-12-05t10:30:00.000,,,,fco,lirf,,2021-12-05t13:20:00.000,,blue bird airways,bz,bbg,132,bz132,bbg132,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,3,2021-12-05t10:35:00.000,2021-12-05t10:37:00.000,2021-12-05t10:37:00.000,2021-12-05t10:37:00.000,skg,lgts,,2021-12-05t13:00:00.000,2021-12-05t12:37:00.000,aegean airlines,a3,aee,549,a3549,aee549,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,16,2021-12-05t10:35:00.000,,,,dxb,omdb,,2021-12-05t15:45:00.000,,el al,ly,ely,5059,ly5059,ely5059,,,,,,,1,,2021-12-05t10:51:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t10:40:00.000,,,,ath,lgav,,2021-12-05t12:40:00.000,,arkia israeli airlines,iz,aiz,211,iz211,aiz211,,,,,,,,,,,,,
departure,active,tlv,llbg,1,,53,2021-12-05t10:55:00.000,2021-12-05t11:48:00.000,2021-12-05t11:48:00.000,2021-12-05t11:48:00.000,krk,epkk,,2021-12-05t13:55:00.000,2021-12-05t14:13:00.000,ryanair,fr,ryr,4084,fr4084,ryr4084,,,,,,,t,,2021-12-05t10:55:00.000,19,,,
departure,active,tlv,llbg,1,,,2021-12-05t10:55:00.000,,,,bud,lhbp,,2021-12-05t13:30:00.000,,wizz air,w6,wzz,2326,w62326,wzz2326,,,,,,,2b,,2021-12-05t10:55:00.000,,,,
departure,active,tlv,llbg,1,,18,2021-12-05t11:00:00.000,2021-12-05t11:17:00.000,2021-12-05t11:17:00.000,2021-12-05t11:17:00.000,vie,loww,,2021-12-05t13:50:00.000,2021-12-05t13:43:00.000,ryanair,fr,ryr,7162,fr7162,ryr7162,,,,,,,,,2021-12-05t11:00:00.000,,,,
departure,active,tlv,llbg,3,,20,2021-12-05t11:15:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,cai,heca,,2021-12-05t12:40:00.000,2021-12-05t12:35:00.000,egyptair,ms,msr,592,ms592,msr592,,,,,,,3,,,,,,
departure,active,tlv,llbg,1,,24,2021-12-05t11:20:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,bgy,lime,,2021-12-05t14:35:00.000,2021-12-05t14:26:00.000,ryanair,fr,ryr,2006,fr2006,ryr2006,,,,,,,,,2021-12-05t11:20:00.000,,,,
departure,active,tlv,llbg,1,,22,2021-12-05t11:20:00.000,2021-12-05t11:42:00.000,2021-12-05t11:42:00.000,2021-12-05t11:42:00.000,vie,loww,,2021-12-05t14:15:00.000,2021-12-05t14:05:00.000,wizz air,w6,wzz,2812,w62812,wzz2812,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,18,2021-12-05t11:20:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,dxb,omdb,,2021-12-05t16:55:00.000,2021-12-05t16:48:00.000,israir airlines,6h,isr,663,6h663,isr663,,,,,,,1,,2021-12-05t11:20:00.000,,,,
departure,scheduled,tlv,llbg,3,b6,100,2021-12-05t11:30:00.000,,,,ewr,kewr,bhol,2021-12-05t16:30:00.000,,united airlines,ua,ual,85,ua85,ual85,,,,,,,b,11,2021-12-05t13:10:00.000,,,,
departure,unknown,tlv,llbg,,,,2021-12-05t11:30:00.000,,,,ist,ltfm,,2021-12-05t14:30:00.000,,mng airlines,mb,mnb,548,mb548,mnb548,,,,,,,,,,,,,
departure,active,tlv,llbg,,,31,2021-12-05t11:45:00.000,2021-12-05t12:16:00.000,2021-12-05t12:16:00.000,2021-12-05t12:16:00.000,ayt,ltai,,2021-12-05t14:15:00.000,2021-12-05t14:24:00.000,corendon air,xc,cai,476,xc476,cai476,,,,,,,1,102,2021-12-05t11:45:00.000,10,,,
departure,active,tlv,llbg,3,,33,2021-12-05t11:55:00.000,2021-12-05t12:28:00.000,2021-12-05t12:28:00.000,2021-12-05t12:28:00.000,gyd,ubbb,,2021-12-05t17:00:00.000,2021-12-05t17:13:00.000,azal azerbaijan airlines,j2,ahy,22,j222,ahy22,,,,,,,1,,2021-12-05t11:55:00.000,14,,,
departure,active,tlv,llbg,3,c7,21,2021-12-05t12:00:00.000,2021-12-05t12:21:00.000,2021-12-05t12:21:00.000,2021-12-05t12:21:00.000,yyz,cyyz,e80,2021-12-05t17:00:00.000,2021-12-05t16:49:00.000,air canada,ac,aca,81,ac81,aca81,,,,,,,1,,2021-12-05t12:19:00.000,,,,
departure,unknown,tlv,llbg,1,,,2021-12-05t12:10:00.000,,,,mxp,limc,b,2021-12-05t15:25:00.000,,wizz air,w6,wzz,5562,w65562,wzz5562,,,,,,,1,6,,,,,
departure,active,tlv,llbg,1,,8,2021-12-05t12:25:00.000,2021-12-05t12:33:00.000,2021-12-05t12:33:00.000,2021-12-05t12:33:00.000,sof,lbsf,,2021-12-05t15:10:00.000,2021-12-05t15:00:00.000,ryanair,fr,ryr,2826,fr2826,ryr2826,,,,,,,2,,2021-12-05t12:25:00.000,,,,
departure,active,tlv,llbg,3,,30,2021-12-05t12:25:00.000,,,,kbp,ukbb,,2021-12-05t15:45:00.000,,skyup airlines,pq,sqp,534,pq534,sqp534,,,,,,,d,,2021-12-05t12:55:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-05t12:30:00.000,2021-12-05t12:41:00.000,2021-12-05t12:41:00.000,2021-12-05t12:41:00.000,dxb,omdb,,2021-12-05t17:30:00.000,2021-12-05t17:22:00.000,el al,ly,ely,973,ly973,ely973,,,,,,,1,,,,,,
departure,active,tlv,llbg,,,,2021-12-05t12:30:00.000,,,,lca,lclk,,2021-12-05t13:30:00.000,,tus airways,u8,cyf,103,u8103,cyf103,,,,,,,,,2021-12-05t12:30:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t12:30:00.000,,,,rak,gmmx,,2021-12-05t18:10:00.000,,israir airlines,6h,isr,61,6h61,isr61,,,,,,,,,2021-12-05t12:30:00.000,,,,
departure,active,tlv,llbg,,,24,2021-12-05t12:45:00.000,2021-12-05t13:08:00.000,2021-12-05t13:08:00.000,2021-12-05t13:08:00.000,dxb,omdb,,2021-12-05t17:50:00.000,2021-12-05t17:52:00.000,emirates,ek,uae,2364,ek2364,uae2364,flydubai,fz,fdb,1164,fz1164,fdb1164,3,,2021-12-05t12:45:00.000,2,,,
departure,active,tlv,llbg,,,24,2021-12-05t12:45:00.000,2021-12-05t13:08:00.000,2021-12-05t13:08:00.000,2021-12-05t13:08:00.000,dxb,omdb,,2021-12-05t17:50:00.000,2021-12-05t17:52:00.000,flydubai,fz,fdb,1164,fz1164,fdb1164,,,,,,,3,,2021-12-05t12:45:00.000,2,,,
departure,active,tlv,llbg,3,,45,2021-12-05t12:55:00.000,2021-12-05t13:40:00.000,2021-12-05t13:40:00.000,2021-12-05t13:40:00.000,mxp,limc,,2021-12-05t16:15:00.000,2021-12-05t16:25:00.000,easyjet,u2,ezy,2564,u22564,ezy2564,,,,,,,1,,2021-12-05t13:31:00.000,11,,,
departure,scheduled,tlv,llbg,,,53,2021-12-05t13:00:00.000,,,,auh,omaa,19a,2021-12-05t18:20:00.000,,el al,ly,ely,9601,ly9601,ely9601,etihad airways,ey,etd,599,ey599,etd599,1,,2021-12-05t13:53:00.000,,,,
departure,scheduled,tlv,llbg,,,53,2021-12-05t13:00:00.000,,,,auh,omaa,19a,2021-12-05t18:20:00.000,,etihad airways,ey,etd,599,ey599,etd599,,,,,,,1,,2021-12-05t13:53:00.000,,,,
departure,active,tlv,llbg,3,,30,2021-12-05t13:00:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,bus,ugsb,,2021-12-05t17:20:00.000,2021-12-05t17:26:00.000,el al,ly,ely,5103,ly5103,ely5103,,,,,,,,,,6,,,
departure,active,tlv,llbg,3,,,2021-12-05t13:05:00.000,2021-12-05t13:04:00.000,2021-12-05t13:04:00.000,2021-12-05t13:04:00.000,ams,eham,,2021-12-05t17:15:00.000,2021-12-05t16:45:00.000,transavia,hv,tra,5802,hv5802,tra5802,,,,,,,,,2021-12-05t13:05:00.000,,,,
departure,active,tlv,llbg,3,,15,2021-12-05t13:05:00.000,2021-12-05t13:20:00.000,2021-12-05t13:20:00.000,2021-12-05t13:20:00.000,gva,lsgg,,2021-12-05t16:45:00.000,2021-12-05t16:32:00.000,easyjet,u2,ezy,1526,u21526,ezy1526,,,,,,,1,6,2021-12-05t13:05:00.000,,,,
departure,active,tlv,llbg,3,,26,2021-12-05t13:10:00.000,2021-12-05t13:35:00.000,2021-12-05t13:35:00.000,2021-12-05t13:35:00.000,ber,eddb,,2021-12-05t16:45:00.000,2021-12-05t16:36:00.000,easyjet,u2,ezy,5202,u25202,ezy5202,,,,,,,1,,2021-12-05t13:11:00.000,,,,
departure,active,tlv,llbg,3,,26,2021-12-05t13:20:00.000,2021-12-05t13:45:00.000,2021-12-05t13:45:00.000,2021-12-05t13:45:00.000,bsl,lfsb,,2021-12-05t16:55:00.000,2021-12-05t16:51:00.000,easyjet,u2,ezy,1192,u21192,ezy1192,,,,,,,,3,2021-12-05t13:20:00.000,,,,
departure,active,tlv,llbg,1,,27,2021-12-05t13:30:00.000,2021-12-05t13:56:00.000,2021-12-05t13:56:00.000,2021-12-05t13:56:00.000,tsf,liph,,2021-12-05t16:10:00.000,2021-12-05t16:30:00.000,ryanair,fr,ryr,2211,fr2211,ryr2211,,,,,,,,,2021-12-05t13:30:00.000,20,,,
departure,active,tlv,llbg,3,,3,2021-12-05t13:35:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,ory,lfpo,,2021-12-05t17:45:00.000,2021-12-05t17:12:00.000,transavia france,to,tvf,3931,to3931,tvf3931,,,,,,,orly,,,,,,
departure,active,tlv,llbg,3,,17,2021-12-05t13:50:00.000,2021-12-05t14:06:00.000,2021-12-05t14:06:00.000,2021-12-05t14:06:00.000,lis,lppt,,2021-12-05t17:50:00.000,2021-12-05t17:31:00.000,tap air portugal,tp,tap,8920,tp8920,tap8920,el al,ly,ely,375,ly375,ely375,1,,2021-12-05t13:50:00.000,,,,
departure,active,tlv,llbg,3,,17,2021-12-05t13:50:00.000,2021-12-05t14:06:00.000,2021-12-05t14:06:00.000,2021-12-05t14:06:00.000,lis,lppt,,2021-12-05t17:50:00.000,2021-12-05t17:31:00.000,el al,ly,ely,375,ly375,ely375,,,,,,,1,,2021-12-05t13:50:00.000,,,,
departure,active,tlv,llbg,3,,15,2021-12-05t13:55:00.000,2021-12-05t14:10:00.000,2021-12-05t14:10:00.000,2021-12-05t14:10:00.000,prg,lkpr,,2021-12-05t17:00:00.000,2021-12-05t16:51:00.000,arkia israeli airlines,iz,aiz,281,iz281,aiz281,,,,,,,1,,2021-12-05t13:55:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t13:55:00.000,,,,cdg,lfpg,,2021-12-05t18:10:00.000,,easyjet,u2,ezy,3738,u23738,ezy3738,,,,,,,2b,,2021-12-05t13:55:00.000,,,,
departure,active,tlv,llbg,1,,23,2021-12-05t14:00:00.000,2021-12-05t14:23:00.000,2021-12-05t14:23:00.000,2021-12-05t14:23:00.000,fkb,edsb,,2021-12-05t17:35:00.000,2021-12-05t17:29:00.000,ryanair,fr,ryr,1843,fr1843,ryr1843,,,,,,,,,2021-12-05t14:00:00.000,,,,
departure,active,tlv,llbg,1,,37,2021-12-05t14:10:00.000,2021-12-05t14:46:00.000,2021-12-05t14:46:00.000,2021-12-05t14:46:00.000,bud,lhbp,,2021-12-05t16:50:00.000,2021-12-05t16:57:00.000,ryanair,fr,ryr,6755,fr6755,ryr6755,,,,,,,2b,,2021-12-05t14:10:00.000,8,,,
departure,active,tlv,llbg,3,,42,2021-12-05t14:15:00.000,2021-12-05t14:57:00.000,2021-12-05t14:57:00.000,2021-12-05t14:57:00.000,msq,umms,1,2021-12-05t20:00:00.000,,belavia,b2,bru,748,b2748,bru748,,,,,,,,1,2021-12-05t14:15:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-05t14:20:00.000,,,,isl,ltba,,2021-12-05t16:30:00.000,,mng airlines,mb,mnb,611,mb611,mnb611,,,,,,,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t14:25:00.000,,,,dxb,omdb,,2021-12-05t20:25:00.000,,arkia israeli airlines,iz,aiz,601,iz601,aiz601,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,15,2021-12-05t14:25:00.000,2021-12-05t14:40:00.000,2021-12-05t14:40:00.000,2021-12-05t14:40:00.000,dxb,omdb,,2021-12-05t19:23:00.000,2021-12-05t19:25:00.000,el al,ly,ely,5057,ly5057,ely5057,,,,,,,1,,2021-12-05t14:42:00.000,3,,,
departure,active,tlv,llbg,1,,7,2021-12-05t14:25:00.000,2021-12-05t14:31:00.000,2021-12-05t14:31:00.000,2021-12-05t14:31:00.000,deb,lhdc,,2021-12-05t16:55:00.000,2021-12-05t16:36:00.000,wizz air,w6,wzz,7900,w67900,wzz7900,,,,,,,,,2021-12-05t14:25:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-05t14:35:00.000,2021-12-05t14:49:00.000,2021-12-05t14:49:00.000,2021-12-05t14:49:00.000,kbp,ukbb,,2021-12-05t17:45:00.000,2021-12-05t17:42:00.000,uia,ps,aui,776,ps776,aui776,,,,,,,d,,2021-12-05t14:35:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t14:35:00.000,,,,dxb,omdb,,2021-12-05t20:10:00.000,,israir airlines,6h,isr,665,6h665,isr665,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,40,2021-12-05t14:40:00.000,2021-12-05t15:19:00.000,2021-12-05t15:19:00.000,2021-12-05t15:19:00.000,fco,lirf,,2021-12-05t17:25:00.000,2021-12-05t17:55:00.000,israir airlines,6h,isr,343,6h343,isr343,,,,,,,3,11,2021-12-05t14:40:00.000,30,,,
departure,active,tlv,llbg,3,,12,2021-12-05t15:15:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,lhr,egll,,2021-12-05t18:45:00.000,2021-12-05t18:08:00.000,aeromexico,am,amx,7877,am7877,amx7877,el al,ly,ely,317,ly317,ely317,2,,2021-12-05t15:33:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-05t15:15:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,lhr,egll,,2021-12-05t18:45:00.000,2021-12-05t18:08:00.000,el al,ly,ely,317,ly317,ely317,,,,,,,2,,2021-12-05t15:33:00.000,,,,
departure,active,tlv,llbg,3,,30,2021-12-05t15:15:00.000,2021-12-05t15:45:00.000,2021-12-05t15:45:00.000,2021-12-05t15:45:00.000,ayt,ltai,,2021-12-05t17:50:00.000,2021-12-05t17:56:00.000,pegasus,pc,pgt,788,pc788,pgt788,,,,,,,1,102,2021-12-05t15:15:00.000,6,,,
departure,active,tlv,llbg,3,,,2021-12-05t15:40:00.000,,,,ath,lgav,,2021-12-05t17:55:00.000,,israir airlines,6h,isr,561,6h561,isr561,,,,,,,,,2021-12-05t15:40:00.000,,,,
departure,active,tlv,llbg,3,c09,33,2021-12-05t15:55:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,cdg,lfpg,,2021-12-05t19:45:00.000,2021-12-05t19:40:00.000,klm,kl,klm,2056,kl2056,klm2056,air france,af,afr,963,af963,afr963,2e,30,,,,,
departure,active,tlv,llbg,3,c09,33,2021-12-05t15:55:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,cdg,lfpg,,2021-12-05t19:45:00.000,2021-12-05t19:40:00.000,air france,af,afr,963,af963,afr963,,,,,,,2e,30,,,,,
departure,active,tlv,llbg,3,,,2021-12-05t15:55:00.000,,,,saw,ltfj,,2021-12-05t19:10:00.000,,pegasus,pc,pgt,784,pc784,pgt784,,,,,,,,,2021-12-05t15:55:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t16:05:00.000,,,,dxb,omdb,,2021-12-05t22:05:00.000,,arkia israeli airlines,iz,aiz,605,iz605,aiz605,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,c7,20,2021-12-05t16:05:00.000,2021-12-05t16:24:00.000,2021-12-05t16:24:00.000,2021-12-05t16:24:00.000,mad,lemd,,2021-12-05t20:15:00.000,2021-12-05t19:57:00.000,aeromexico,am,amx,6803,am6803,amx6803,air europa,ux,aea,1302,ux1302,aea1302,1,4,2021-12-05t16:05:00.000,,,,
departure,active,tlv,llbg,3,c7,20,2021-12-05t16:05:00.000,2021-12-05t16:24:00.000,2021-12-05t16:24:00.000,2021-12-05t16:24:00.000,mad,lemd,,2021-12-05t20:15:00.000,2021-12-05t19:57:00.000,air europa,ux,aea,1302,ux1302,aea1302,,,,,,,1,4,2021-12-05t16:05:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t16:10:00.000,,,,fra,eddf,,2021-12-05t19:50:00.000,,el al,ly,ely,355,ly355,ely355,,,,,,,1,,,,,,
departure,cancelled,tlv,llbg,3,,,2021-12-05t16:10:00.000,,,,vie,loww,,2021-12-05t18:55:00.000,,austrian,os,aua,858,os858,aua858,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,43,2021-12-05t16:10:00.000,2021-12-05t16:53:00.000,2021-12-05t16:53:00.000,2021-12-05t16:53:00.000,bru,ebbr,,2021-12-05t20:10:00.000,,brussels airlines,sn,bel,3290,sn3290,bel3290,,,,,,,,2,2021-12-05t16:40:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t16:15:00.000,,,,ams,eham,,2021-12-05t20:20:00.000,,aeromexico,am,amx,7851,am7851,amx7851,el al,ly,ely,339,ly339,ely339,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t16:15:00.000,,,,ams,eham,,2021-12-05t20:20:00.000,,el al,ly,ely,339,ly339,ely339,,,,,,,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t16:15:00.000,,,,vie,loww,,2021-12-05t19:05:00.000,,el al,ly,ely,363,ly363,ely363,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,35,2021-12-05t16:20:00.000,2021-12-05t16:55:00.000,2021-12-05t16:55:00.000,2021-12-05t16:55:00.000,ber,eddb,x19,2021-12-05t19:50:00.000,2021-12-05t19:50:00.000,el al,ly,ely,2373,ly2373,ely2373,,,,,,,1,a2,2021-12-05t16:52:00.000,1,,,
departure,active,tlv,llbg,3,c04,38,2021-12-05t16:25:00.000,,,,fra,eddf,b28a,2021-12-05t20:00:00.000,,brussels airlines,sn,bel,7174,sn7174,bel7174,lufthansa,lh,dlh,687,lh687,dlh687,1,,2021-12-05t17:03:00.000,,,,
departure,active,tlv,llbg,3,c04,38,2021-12-05t16:25:00.000,,,,fra,eddf,b28a,2021-12-05t20:00:00.000,,united airlines,ua,ual,9123,ua9123,ual9123,lufthansa,lh,dlh,687,lh687,dlh687,1,,2021-12-05t17:03:00.000,,,,
departure,active,tlv,llbg,3,c04,38,2021-12-05t16:25:00.000,,,,fra,eddf,b28a,2021-12-05t20:00:00.000,,lufthansa,lh,dlh,687,lh687,dlh687,,,,,,,1,,2021-12-05t17:03:00.000,,,,
departure,active,tlv,llbg,3,,21,2021-12-05t16:30:00.000,2021-12-05t16:51:00.000,2021-12-05t16:51:00.000,2021-12-05t16:51:00.000,lhr,egll,,2021-12-05t19:45:00.000,2021-12-05t19:26:00.000,british airways,ba,baw,164,ba164,baw164,,,,,,,5,,2021-12-05t16:30:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-05t16:30:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,jfk,kjfk,,2021-12-05t21:30:00.000,2021-12-05t21:12:00.000,aeromexico,am,amx,7865,am7865,amx7865,el al,ly,ely,11,ly11,ely11,4,,2021-12-05t16:50:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-05t16:30:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,jfk,kjfk,,2021-12-05t21:30:00.000,2021-12-05t21:12:00.000,aerolineas argentinas,ar,arg,7857,ar7857,arg7857,el al,ly,ely,11,ly11,ely11,4,,2021-12-05t16:50:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-05t16:30:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,2021-12-05t16:43:00.000,jfk,kjfk,,2021-12-05t21:30:00.000,2021-12-05t21:12:00.000,el al,ly,ely,11,ly11,ely11,,,,,,,4,,2021-12-05t16:50:00.000,,,,
departure,active,tlv,llbg,3,,28,2021-12-05t16:30:00.000,2021-12-05t16:57:00.000,2021-12-05t16:57:00.000,2021-12-05t16:57:00.000,bru,ebbr,,2021-12-05t20:30:00.000,2021-12-05t20:26:00.000,el al,ly,ely,333,ly333,ely333,,,,,,,,1,2021-12-05t17:02:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t16:40:00.000,,,,kiv,lukk,,2021-12-05t19:20:00.000,,fly one,5f,fia,448,5f448,fia448,,,,,,,,,2021-12-05t16:40:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-05t16:40:00.000,,,,kbp,ukbb,,2021-12-05t20:05:00.000,,israir airlines,6h,isr,851,6h851,isr851,,,,,,,d,,,,,,
departure,active,tlv,llbg,3,,26,2021-12-05t16:50:00.000,2021-12-05t17:16:00.000,2021-12-05t17:16:00.000,2021-12-05t17:16:00.000,cdg,lfpg,,2021-12-05t20:55:00.000,2021-12-05t20:37:00.000,aeromexico,am,amx,7853,am7853,amx7853,el al,ly,ely,325,ly325,ely325,2a,8,2021-12-05t17:24:00.000,,,,
departure,active,tlv,llbg,3,,26,2021-12-05t16:50:00.000,2021-12-05t17:16:00.000,2021-12-05t17:16:00.000,2021-12-05t17:16:00.000,cdg,lfpg,,2021-12-05t20:55:00.000,2021-12-05t20:37:00.000,el al,ly,ely,325,ly325,ely325,,,,,,,2a,8,2021-12-05t17:24:00.000,,,,
departure,active,tlv,llbg,3,,24,2021-12-05t17:00:00.000,2021-12-05t17:24:00.000,2021-12-05t17:24:00.000,2021-12-05t17:24:00.000,tbs,ugtb,,2021-12-05t21:35:00.000,2021-12-05t21:40:00.000,el al,ly,ely,691,ly691,ely691,,,,,,,,,2021-12-05t17:00:00.000,5,,,
departure,unknown,tlv,llbg,,,,2021-12-05t17:00:00.000,,,,lgg,eblg,,2021-12-05t20:45:00.000,,el al,ly,ely,821,ly821,ely821,,,,,,,,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t17:00:00.000,,,,sof,lbsf,,2021-12-05t19:45:00.000,,israir airlines,6h,isr,721,6h721,isr721,,,,,,,2,,,,,,
departure,active,tlv,llbg,3,b05,51,2021-12-05t17:05:00.000,2021-12-05t17:56:00.000,2021-12-05t17:56:00.000,2021-12-05t17:56:00.000,muc,eddm,i18,2021-12-05t20:15:00.000,2021-12-05t20:31:00.000,brussels airlines,sn,bel,7172,sn7172,bel7172,lufthansa,lh,dlh,681,lh681,dlh681,2,,2021-12-05t17:40:00.000,16,,,
departure,active,tlv,llbg,3,b05,51,2021-12-05t17:05:00.000,2021-12-05t17:56:00.000,2021-12-05t17:56:00.000,2021-12-05t17:56:00.000,muc,eddm,i18,2021-12-05t20:15:00.000,2021-12-05t20:31:00.000,lufthansa,lh,dlh,681,lh681,dlh681,,,,,,,2,,2021-12-05t17:40:00.000,16,,,
departure,active,tlv,llbg,3,,42,2021-12-05t17:25:00.000,2021-12-05t18:06:00.000,2021-12-05t18:06:00.000,2021-12-05t18:06:00.000,dxb,omdb,,2021-12-05t23:00:00.000,2021-12-05t23:26:00.000,israir airlines,6h,isr,667,6h667,isr667,,,,,,,1,,2021-12-05t17:25:00.000,27,,,
departure,active,tlv,llbg,1,,28,2021-12-05t17:30:00.000,2021-12-05t17:58:00.000,2021-12-05t17:58:00.000,2021-12-05t17:58:00.000,trn,limf,,2021-12-05t20:35:00.000,2021-12-05t20:48:00.000,ryanair,fr,ryr,5901,fr5901,ryr5901,,,,,,,,,2021-12-05t17:30:00.000,13,,,
departure,unknown,tlv,llbg,,,,2021-12-05t17:30:00.000,,,,lgg,eblg,,2021-12-05t21:15:00.000,,el al,ly,ely,841,ly841,ely841,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,,2021-12-05t17:40:00.000,2021-12-05t17:40:00.000,2021-12-05t17:40:00.000,2021-12-05t17:40:00.000,fco,lirf,,2021-12-05t20:25:00.000,2021-12-05t19:57:00.000,italia trasporto aereo,az,ity,813,az813,ity813,,,,,,,3,9,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-05t17:40:00.000,,,,bcn,lebl,,2021-12-05t21:20:00.000,,arkia israeli airlines,iz,aiz,271,iz271,aiz271,,,,,,,1,15,,,,,
