type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,arrival.baggage,arrival.gate
arrival,scheduled,pfo,lcph,,,,2021-12-05t10:35:00.000,,,,,tlv,llbg,,2021-12-05t11:40:00.000,,,,,tus airways,u8,cyf,1533,u81533,cyf1533,,,,,,,,,
arrival,landed,mxp,limc,1,,66.0,2021-12-05t07:00:00.000,2021-12-05t07:30:00.000,2021-12-05t08:05:00.000,2021-12-05t08:05:00.000,2021-12-05t08:05:00.000,tlv,llbg,3,2021-12-05t11:55:00.000,2021-12-05t12:26:00.000,2021-12-05t12:27:00.000,2021-12-05t12:27:00.000,2021-12-05t12:27:00.000,easyjet,u2,ezy,2563,u22563,ezy2563,,,,,,,33.0,,
arrival,landed,ams,eham,1,d55,7.0,2021-12-05t06:30:00.000,2021-12-05t06:30:00.000,2021-12-05t06:36:00.000,2021-12-05t06:36:00.000,2021-12-05t06:36:00.000,tlv,llbg,3,2021-12-05t12:05:00.000,2021-12-05t11:38:00.000,2021-12-05t11:39:00.000,2021-12-05t11:39:00.000,2021-12-05t11:39:00.000,transavia,hv,tra,5801,hv5801,tra5801,,,,,,,,,
arrival,landed,gva,lsgg,1,c94,7.0,2021-12-05t07:05:00.000,2021-12-05t07:05:00.000,2021-12-05t07:11:00.000,2021-12-05t07:11:00.000,2021-12-05t07:11:00.000,tlv,llbg,3,2021-12-05t12:10:00.000,2021-12-05t11:54:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,easyjet,u2,ezy,1525,u21525,ezy1525,,,,,,,,,
arrival,landed,ber,eddb,1,,39.0,2021-12-05t07:00:00.000,2021-12-05t07:15:00.000,2021-12-05t07:38:00.000,2021-12-05t07:38:00.000,2021-12-05t07:38:00.000,tlv,llbg,3,2021-12-05t12:15:00.000,,2021-12-05t12:14:00.000,2021-12-05t12:14:00.000,2021-12-05t12:14:00.000,easyjet,u2,ezy,5201,u25201,ezy5201,,,,,,,,,
arrival,landed,bsl,lfsb,,74,8.0,2021-12-05t07:20:00.000,2021-12-05t07:20:00.000,2021-12-05t07:27:00.000,2021-12-05t07:27:00.000,2021-12-05t07:27:00.000,tlv,llbg,3,2021-12-05t12:25:00.000,2021-12-05t12:10:00.000,2021-12-05t12:12:00.000,2021-12-05t12:12:00.000,2021-12-05t12:12:00.000,easyjet,u2,ezy,1191,u21191,ezy1191,,,,,,,,,
arrival,unknown,lgg,eblg,,,,2021-12-05t07:00:00.000,,,,,tlv,llbg,,2021-12-05t12:25:00.000,,,,,c.a.l. cargo airlines,5c,icl,574,5c574,icl574,,,,,,,,,
arrival,unknown,ath,lgav,,,,2021-12-05t10:40:00.000,,,,,tlv,llbg,3,2021-12-05t12:30:00.000,,,,,el al,ly,ely,542,ly542,ely542,,,,,,,,,
arrival,landed,ory,lfpo,3,35,16.0,2021-12-05t06:50:00.000,2021-12-05t06:50:00.000,2021-12-05t07:05:00.000,2021-12-05t07:05:00.000,2021-12-05t07:05:00.000,tlv,llbg,1,2021-12-05t12:35:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,transavia france,to,tvf,3930,to3930,tvf3930,,,,,,,,,
arrival,landed,tsf,liph,,,10.0,2021-12-05t08:00:00.000,2021-12-05t08:00:00.000,2021-12-05t08:10:00.000,2021-12-05t08:10:00.000,2021-12-05t08:10:00.000,tlv,llbg,1,2021-12-05t12:40:00.000,2021-12-05t12:17:00.000,2021-12-05t12:21:00.000,2021-12-05t12:21:00.000,2021-12-05t12:21:00.000,ryanair,fr,ryr,2210,fr2210,ryr2210,,,,,,,,,
arrival,scheduled,bus,ugsb,,,93.0,2021-12-05t12:15:00.000,,2021-12-05t13:48:00.000,2021-12-05t13:48:00.000,2021-12-05t13:48:00.000,tlv,llbg,3,2021-12-05t12:40:00.000,,,,,israir airlines,6h,isr,884,6h884,isr884,,,,,,,,,
arrival,landed,kbp,ukbb,d,d11,38.0,2021-12-05t09:45:00.000,2021-12-05t09:45:00.000,2021-12-05t10:22:00.000,2021-12-05t10:22:00.000,2021-12-05t10:22:00.000,tlv,llbg,3,2021-12-05t12:55:00.000,2021-12-05t13:02:00.000,2021-12-05t13:05:00.000,2021-12-05t13:05:00.000,2021-12-05t13:05:00.000,uia,ps,aui,775,ps775,aui775,,,,,,,10.0,,
arrival,landed,cdg,lfpg,2b,,17.0,2021-12-05t07:15:00.000,2021-12-05t07:15:00.000,2021-12-05t07:31:00.000,2021-12-05t07:31:00.000,2021-12-05t07:31:00.000,tlv,llbg,3,2021-12-05t12:55:00.000,2021-12-05t12:32:00.000,2021-12-05t12:38:00.000,2021-12-05t12:38:00.000,2021-12-05t12:38:00.000,easyjet,u2,ezy,3737,u23737,ezy3737,,,,,,,,,
arrival,unknown,isl,ltba,,,,2021-12-05t11:00:00.000,,,,,tlv,llbg,,2021-12-05t13:00:00.000,,,,,mng airlines,mb,mnb,610,mb610,mnb610,,,,,,,,,
arrival,landed,fkb,edsb,,,4.0,2021-12-05t08:00:00.000,2021-12-05t08:00:00.000,2021-12-05t08:04:00.000,2021-12-05t08:04:00.000,2021-12-05t08:04:00.000,tlv,llbg,1,2021-12-05t13:10:00.000,2021-12-05t12:52:00.000,2021-12-05t12:55:00.000,2021-12-05t12:55:00.000,2021-12-05t12:55:00.000,ryanair,fr,ryr,1842,fr1842,ryr1842,,,,,,,,,
arrival,landed,bud,lhbp,2b,,50.0,2021-12-05t08:55:00.000,2021-12-05t08:55:00.000,2021-12-05t09:45:00.000,2021-12-05t09:45:00.000,2021-12-05t09:45:00.000,tlv,llbg,1,2021-12-05t13:15:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,ryanair,fr,ryr,6754,fr6754,ryr6754,,,,,,,19.0,,
arrival,landed,msq,umms,,b9,21.0,2021-12-05t09:40:00.000,2021-12-05t09:40:00.000,2021-12-05t10:01:00.000,2021-12-05t10:01:00.000,2021-12-05t10:01:00.000,tlv,llbg,3,2021-12-05t13:20:00.000,2021-12-05t13:09:00.000,2021-12-05t13:14:00.000,2021-12-05t13:14:00.000,2021-12-05t13:14:00.000,belavia,b2,bru,747,b2747,bru747,,,,,,,,,
arrival,landed,deb,lhdc,,,,2021-12-05t09:30:00.000,,2021-12-05t09:28:00.000,2021-12-05t09:28:00.000,2021-12-05t09:28:00.000,tlv,llbg,1,2021-12-05t13:35:00.000,2021-12-05t13:07:00.000,2021-12-05t13:11:00.000,2021-12-05t13:11:00.000,2021-12-05t13:11:00.000,wizz air,w6,wzz,7899,w67899,wzz7899,,,,,,,,,
arrival,landed,ord,kord,1,c16,31.0,2021-12-04t18:30:00.000,2021-12-04t18:51:00.000,2021-12-04t19:01:00.000,2021-12-04t19:01:00.000,2021-12-04t19:01:00.000,tlv,llbg,3,2021-12-05t13:55:00.000,2021-12-05t13:21:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,united airlines,ua,ual,140,ua140,ual140,,,,,,,,,b7
arrival,landed,bus,ugsb,,,13.0,2021-12-05t13:25:00.000,,2021-12-05t13:38:00.000,2021-12-05t13:38:00.000,2021-12-05t13:38:00.000,tlv,llbg,3,2021-12-05t13:55:00.000,2021-12-05t13:35:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,arkia israeli airlines,iz,aiz,414,iz414,aiz414,,,,,,,,,
arrival,landed,cdg,lfpg,2e,e10,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,3,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,delta air lines,dl,dal,8457,dl8457,dal8457,air france,af,afr,962,af962,afr962,9.0,,
arrival,landed,cdg,lfpg,2e,e10,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,3,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,klm,kl,klm,2055,kl2055,klm2055,air france,af,afr,962,af962,afr962,9.0,,
arrival,landed,cdg,lfpg,2e,e10,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,3,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,air france,af,afr,962,af962,afr962,,,,,,,9.0,,
arrival,landed,ewr,kewr,b,68,17.0,2021-12-04t20:50:00.000,2021-12-04t21:22:00.000,2021-12-04t21:07:00.000,2021-12-04t21:07:00.000,2021-12-04t21:07:00.000,tlv,llbg,3,2021-12-05t14:10:00.000,2021-12-05t13:25:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,el al,ly,ely,26,ly26,ely26,,,,,,,,,
arrival,landed,ayt,ltai,1,113,51.0,2021-12-05t13:45:00.000,2021-12-05t13:45:00.000,2021-12-05t14:35:00.000,2021-12-05t14:35:00.000,2021-12-05t14:35:00.000,tlv,llbg,3,2021-12-05t14:15:00.000,2021-12-05t14:35:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,pegasus,pc,pgt,787,pc787,pgt787,,,,,,,24.0,,
arrival,landed,mad,lemd,1,b19,27.0,2021-12-05t08:50:00.000,2021-12-05t08:50:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,tlv,llbg,3,2021-12-05t14:15:00.000,2021-12-05t14:19:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,aeromexico,am,amx,6847,am6847,amx6847,air europa,ux,aea,1301,ux1301,aea1301,7.0,,
arrival,landed,mad,lemd,1,b19,27.0,2021-12-05t08:50:00.000,2021-12-05t08:50:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,tlv,llbg,3,2021-12-05t14:15:00.000,2021-12-05t14:19:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,air europa,ux,aea,1301,ux1301,aea1301,,,,,,,7.0,,
arrival,landed,dxb,omdb,1,,39.0,2021-12-05t12:50:00.000,,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,tlv,llbg,3,2021-12-05t14:25:00.000,2021-12-05t14:37:00.000,2021-12-05t14:41:00.000,2021-12-05t14:41:00.000,2021-12-05t14:41:00.000,el al,ly,ely,972,ly972,ely972,,,,,,,17.0,,
arrival,landed,fco,lirf,3,e31,16.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:25:00.000,2021-12-05t10:25:00.000,2021-12-05t10:25:00.000,tlv,llbg,3,2021-12-05t14:30:00.000,2021-12-05t14:18:00.000,2021-12-05t14:19:00.000,2021-12-05t14:19:00.000,2021-12-05t14:19:00.000,el al,ly,ely,386,ly386,ely386,,,,,,,,,
arrival,landed,lhr,egll,5,c56,37.0,2021-12-05t07:45:00.000,2021-12-05t08:04:00.000,2021-12-05t08:21:00.000,2021-12-05t08:21:00.000,2021-12-05t08:21:00.000,tlv,llbg,3,2021-12-05t14:35:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,british airways,ba,baw,165,ba165,baw165,,,,,,,,,
arrival,landed,bus,ugsb,,,51.0,2021-12-05t14:15:00.000,,2021-12-05t15:06:00.000,2021-12-05t15:06:00.000,2021-12-05t15:06:00.000,tlv,llbg,3,2021-12-05t14:40:00.000,2021-12-05t15:08:00.000,2021-12-05t15:17:00.000,2021-12-05t15:17:00.000,2021-12-05t15:17:00.000,israir airlines,6h,isr,886,6h886,isr886,,,,,,,38.0,,
arrival,cancelled,vie,loww,3,,,2021-12-05t10:25:00.000,,,,,tlv,llbg,3,2021-12-05t14:50:00.000,,,,,austrian,os,aua,857,os857,aua857,,,,,,,,,
arrival,landed,bud,lhbp,2b,,14.0,2021-12-05t10:45:00.000,2021-12-05t10:48:00.000,2021-12-05t10:58:00.000,2021-12-05t10:58:00.000,2021-12-05t10:58:00.000,tlv,llbg,3,2021-12-05t14:55:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,el al,ly,ely,2366,ly2366,ely2366,,,,,,,,,
arrival,landed,kbp,ukbb,d,d2,,2021-12-05t11:40:00.000,2021-12-05t11:40:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,tlv,llbg,3,2021-12-05t14:55:00.000,2021-12-05t14:20:00.000,2021-12-05t14:26:00.000,2021-12-05t14:26:00.000,2021-12-05t14:26:00.000,el al,ly,ely,2652,ly2652,ely2652,,,,,,,,,
arrival,landed,saw,ltfj,,301a,47.0,2021-12-05t13:50:00.000,2021-12-05t13:50:00.000,2021-12-05t14:37:00.000,2021-12-05t14:37:00.000,2021-12-05t14:37:00.000,tlv,llbg,3,2021-12-05t14:55:00.000,2021-12-05t15:10:00.000,2021-12-05t15:11:00.000,2021-12-05t15:11:00.000,2021-12-05t15:11:00.000,pegasus,pc,pgt,783,pc783,pgt783,,,,,,,16.0,,
arrival,unknown,muc,eddm,1,,,2021-12-05t10:20:00.000,,,,,tlv,llbg,3,2021-12-05t15:05:00.000,,,,,american airlines,aa,aal,8381,aa8381,aal8381,el al,ly,ely,354,ly354,ely354,,,
arrival,unknown,muc,eddm,1,,,2021-12-05t10:20:00.000,,,,,tlv,llbg,3,2021-12-05t15:05:00.000,,,,,el al,ly,ely,354,ly354,ely354,,,,,,,,,
arrival,landed,bru,ebbr,,4,42.0,2021-12-05t09:40:00.000,2021-12-05t09:40:00.000,2021-12-05t10:21:00.000,2021-12-05t10:21:00.000,2021-12-05t10:21:00.000,tlv,llbg,3,2021-12-05t15:10:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,brussels airlines,sn,bel,3289,sn3289,bel3289,,,,,,,14.0,,
arrival,unknown,atl,katl,,,,2021-12-04t12:00:00.000,,,,,tlv,llbg,,2021-12-05t15:10:00.000,,,,,c.a.l. cargo airlines,5c,icl,974,5c974,icl974,,,,,,,,,
arrival,unknown,lgg,eblg,,,,2021-12-05t09:45:00.000,,,,,tlv,llbg,,2021-12-05t15:10:00.000,,,,,c.a.l. cargo airlines,5c,icl,974,5c974,icl974,,,,,,,,,
arrival,landed,fra,eddf,1,c4,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,3,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,air canada,ac,aca,9020,ac9020,aca9020,lufthansa,lh,dlh,686,lh686,dlh686,5.0,,
arrival,landed,fra,eddf,1,c4,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,3,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,ana,nh,ana,5459,nh5459,ana5459,lufthansa,lh,dlh,686,lh686,dlh686,5.0,,
arrival,landed,fra,eddf,1,c4,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,3,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,brussels airlines,sn,bel,7173,sn7173,bel7173,lufthansa,lh,dlh,686,lh686,dlh686,5.0,,
arrival,landed,fra,eddf,1,c4,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,3,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,united airlines,ua,ual,9120,ua9120,ual9120,lufthansa,lh,dlh,686,lh686,dlh686,5.0,,
arrival,landed,fra,eddf,1,c4,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,3,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,lufthansa,lh,dlh,686,lh686,dlh686,,,,,,,5.0,,
arrival,landed,dme,uudd,,13,38.0,2021-12-05t12:10:00.000,2021-12-05t12:10:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,tlv,llbg,3,2021-12-05t15:20:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,s7 airlines,s7,sbi,4483,s74483,sbi4483,el al,ly,ely,612,ly612,ely612,6.0,,
arrival,landed,dme,uudd,,13,38.0,2021-12-05t12:10:00.000,2021-12-05t12:10:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,tlv,llbg,3,2021-12-05t15:20:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,el al,ly,ely,612,ly612,ely612,,,,,,,6.0,,
arrival,landed,ath,lgav,m,a7,38.0,2021-12-05t13:40:00.000,2021-12-05t13:40:00.000,2021-12-05t14:17:00.000,2021-12-05t14:17:00.000,2021-12-05t14:17:00.000,tlv,llbg,3,2021-12-05t15:35:00.000,2021-12-05t15:56:00.000,2021-12-05t15:55:00.000,2021-12-05t15:55:00.000,2021-12-05t15:55:00.000,arkia israeli airlines,iz,aiz,212,iz212,aiz212,,,,,,,20.0,,
arrival,landed,prg,lkpr,1,180,14.0,2021-12-05t11:00:00.000,2021-12-05t11:00:00.000,2021-12-05t11:14:00.000,2021-12-05t11:14:00.000,2021-12-05t11:14:00.000,tlv,llbg,3,2021-12-05t15:35:00.000,2021-12-05t15:42:00.000,2021-12-05t15:44:00.000,2021-12-05t15:44:00.000,2021-12-05t15:44:00.000,israir airlines,6h,isr,768,6h768,isr768,,,,,,,10.0,141,
arrival,unknown,ory,lfpo,4,,,2021-12-05t10:20:00.000,,,,,tlv,llbg,,2021-12-05t15:40:00.000,,,,,la compagnie,b0,djt,400,b0400,djt400,,,,,,,,,
arrival,landed,bud,lhbp,2b,,19.0,2021-12-05t11:25:00.000,2021-12-05t11:25:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,tlv,llbg,3,2021-12-05t15:40:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,israir airlines,6h,isr,726,6h726,isr726,,,,,,,,,
arrival,landed,kiv,lukk,,,40.0,2021-12-05t13:10:00.000,2021-12-05t13:10:00.000,2021-12-05t13:49:00.000,2021-12-05t13:49:00.000,2021-12-05t13:49:00.000,tlv,llbg,3,2021-12-05t15:50:00.000,2021-12-05t16:11:00.000,2021-12-05t16:14:00.000,2021-12-05t16:14:00.000,2021-12-05t16:14:00.000,fly one,5f,fia,447,5f447,fia447,,,,,,,25.0,,
arrival,landed,muc,eddm,1,f21,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,3,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,brussels airlines,sn,bel,7171,sn7171,bel7171,lufthansa,lh,dlh,680,lh680,dlh680,35.0,,
arrival,landed,muc,eddm,1,f21,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,3,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,united airlines,ua,ual,9471,ua9471,ual9471,lufthansa,lh,dlh,680,lh680,dlh680,35.0,,
arrival,landed,muc,eddm,1,f21,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,3,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,lufthansa,lh,dlh,680,lh680,dlh680,,,,,,,35.0,,
arrival,unknown,gva,lsgg,1,,,2021-12-05t11:00:00.000,,,,,tlv,llbg,3,2021-12-05t16:00:00.000,,,,,el al,ly,ely,346,ly346,ely346,,,,,,,,,
arrival,landed,mxp,limc,1,b,14.0,2021-12-05t11:15:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,tlv,llbg,3,2021-12-05t16:00:00.000,2021-12-05t15:52:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,american airlines,aa,aal,8386,aa8386,aal8386,el al,ly,ely,382,ly382,ely382,,,
arrival,landed,mxp,limc,1,b,14.0,2021-12-05t11:15:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,tlv,llbg,3,2021-12-05t16:00:00.000,2021-12-05t15:52:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,el al,ly,ely,382,ly382,ely382,,,,,,,,,
arrival,landed,dxb,omdb,1,,98.0,2021-12-05t13:15:00.000,,2021-12-05t14:52:00.000,2021-12-05t14:52:00.000,2021-12-05t14:52:00.000,tlv,llbg,3,2021-12-05t16:05:00.000,2021-12-05t16:09:00.000,2021-12-05t16:12:00.000,2021-12-05t16:12:00.000,2021-12-05t16:12:00.000,arkia israeli airlines,iz,aiz,604,iz604,aiz604,,,,,,,7.0,,
arrival,landed,dxb,omdb,1,,67.0,2021-12-05t14:15:00.000,2021-12-05t14:15:00.000,2021-12-05t15:21:00.000,2021-12-05t15:21:00.000,2021-12-05t15:21:00.000,tlv,llbg,3,2021-12-05t16:25:00.000,2021-12-05t16:40:00.000,2021-12-05t16:41:00.000,2021-12-05t16:41:00.000,2021-12-05t16:41:00.000,israir airlines,6h,isr,662,6h662,isr662,,,,,,,16.0,,
arrival,landed,lys,lfll,2,21,10.0,2021-12-05t11:00:00.000,2021-12-05t11:18:00.000,2021-12-05t11:09:00.000,2021-12-05t11:09:00.000,2021-12-05t11:09:00.000,tlv,llbg,3,2021-12-05t16:05:00.000,2021-12-05t15:45:00.000,2021-12-05t15:49:00.000,2021-12-05t15:49:00.000,2021-12-05t15:49:00.000,el al,ly,ely,230,ly230,ely230,,,,,,,,,
arrival,landed,ewr,kewr,c,123,41.0,2021-12-04t23:05:00.000,2021-12-04t23:44:00.000,2021-12-04t23:45:00.000,2021-12-04t23:45:00.000,2021-12-04t23:45:00.000,tlv,llbg,3,2021-12-05t16:20:00.000,2021-12-05t15:59:00.000,2021-12-05t16:00:00.000,2021-12-05t16:00:00.000,2021-12-05t16:00:00.000,united airlines,ua,ual,90,ua90,ual90,,,,,,,,,b6
arrival,landed,prg,lkpr,1,a2,10.0,2021-12-05t11:45:00.000,2021-12-05t11:45:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,tlv,llbg,3,2021-12-05t16:25:00.000,2021-12-05t16:15:00.000,2021-12-05t16:20:00.000,2021-12-05t16:20:00.000,2021-12-05t16:20:00.000,el al,ly,ely,2522,ly2522,ely2522,,,,,,,,141,
arrival,landed,fco,lirf,1,60,21.0,2021-12-05t12:20:00.000,2021-12-05t12:33:00.000,2021-12-05t12:40:00.000,2021-12-05t12:40:00.000,2021-12-05t12:40:00.000,tlv,llbg,3,2021-12-05t16:40:00.000,2021-12-05t16:26:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,italia trasporto aereo,az,ity,808,az808,ity808,,,,,,,,,
arrival,landed,trn,limf,,a,1.0,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,tlv,llbg,1,2021-12-05t16:40:00.000,2021-12-05t16:02:00.000,2021-12-05t16:05:00.000,2021-12-05t16:05:00.000,2021-12-05t16:05:00.000,ryanair,fr,ryr,5902,fr5902,ryr5902,,,,,,,,,
arrival,landed,bcn,lebl,1,d14,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,3,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,american airlines,aa,aal,8390,aa8390,aal8390,el al,ly,ely,394,ly394,ely394,,,
arrival,landed,bcn,lebl,1,d14,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,3,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,iberia,ib,ibe,2393,ib2393,ibe2393,el al,ly,ely,394,ly394,ely394,,,
arrival,landed,bcn,lebl,1,d14,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,3,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,el al,ly,ely,394,ly394,ely394,,,,,,,,,
