type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
arrival,landed,lfpg,17.0,2021-12-05t07:15:00.000,2021-12-05t07:15:00.000,2021-12-05t07:31:00.000,2021-12-05t07:31:00.000,2021-12-05t07:31:00.000,tlv,llbg,2021-12-05t12:55:00.000,2021-12-05t12:32:00.000,2021-12-05t12:38:00.000,2021-12-05t12:38:00.000,2021-12-05t12:38:00.000,easyjet,,0.0,,0,1.03,539,519,2.5478,49.0097,0
arrival,landed,edsb,4.0,2021-12-05t08:00:00.000,2021-12-05t08:00:00.000,2021-12-05t08:04:00.000,2021-12-05t08:04:00.000,2021-12-05t08:04:00.000,tlv,llbg,2021-12-05t13:10:00.000,2021-12-05t12:52:00.000,2021-12-05t12:55:00.000,2021-12-05t12:55:00.000,2021-12-05t12:55:00.000,ryanair,,0.0,,0,1.03,539,519,8.0805,48.7794,0
arrival,landed,lhbp,50.0,2021-12-05t08:55:00.000,2021-12-05t08:55:00.000,2021-12-05t09:45:00.000,2021-12-05t09:45:00.000,2021-12-05t09:45:00.000,tlv,llbg,2021-12-05t13:15:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,2021-12-05t13:33:00.000,ryanair,,19.0,,0,1.03,539,519,19.2619,47.4394,0
arrival,landed,umms,21.0,2021-12-05t09:40:00.000,2021-12-05t09:40:00.000,2021-12-05t10:01:00.000,2021-12-05t10:01:00.000,2021-12-05t10:01:00.000,tlv,llbg,2021-12-05t13:20:00.000,2021-12-05t13:09:00.000,2021-12-05t13:14:00.000,2021-12-05t13:14:00.000,2021-12-05t13:14:00.000,belavia,,0.0,,1,1.03,539,519,28.0308,53.8825,0
arrival,landed,lhdc,0.0,2021-12-05t09:30:00.000,,2021-12-05t09:28:00.000,2021-12-05t09:28:00.000,2021-12-05t09:28:00.000,tlv,llbg,2021-12-05t13:35:00.000,2021-12-05t13:07:00.000,2021-12-05t13:11:00.000,2021-12-05t13:11:00.000,2021-12-05t13:11:00.000,wizz air,,0.0,,0,1.03,539,519,21.6153,47.4889,0
arrival,landed,kord,31.0,2021-12-04t18:30:00.000,2021-12-04t18:51:00.000,2021-12-04t19:01:00.000,2021-12-04t19:01:00.000,2021-12-04t19:01:00.000,tlv,llbg,2021-12-05t13:55:00.000,2021-12-05t13:21:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,united airlines,,0.0,,0,1.02,248,507,-87.9066,41.9745,0
arrival,landed,ugsb,13.0,2021-12-05t13:25:00.000,,2021-12-05t13:38:00.000,2021-12-05t13:38:00.000,2021-12-05t13:38:00.000,tlv,llbg,2021-12-05t13:55:00.000,2021-12-05t13:35:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,2021-12-05t13:37:00.000,arkia israeli airlines,,0.0,,0,1.03,539,519,41.5994,41.6102,0
arrival,landed,lfpg,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,delta air lines,afr,9.0,,0,1.03,539,519,2.5478,49.0097,0
arrival,landed,lfpg,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,klm,afr,9.0,,0,1.03,539,519,2.5478,49.0097,0
arrival,landed,lfpg,24.0,2021-12-05t08:50:00.000,2021-12-05t09:01:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,2021-12-05t09:14:00.000,tlv,llbg,2021-12-05t14:05:00.000,2021-12-05t14:05:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,2021-12-05t14:14:00.000,air france,,9.0,,0,1.03,539,519,2.5478,49.0097,0
arrival,landed,kewr,17.0,2021-12-04t20:50:00.000,2021-12-04t21:22:00.000,2021-12-04t21:07:00.000,2021-12-04t21:07:00.000,2021-12-04t21:07:00.000,tlv,llbg,2021-12-05t14:10:00.000,2021-12-05t13:25:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,el al,,0.0,,0,1.02,248,507,-74.1687,40.6925,0
arrival,landed,ltai,51.0,2021-12-05t13:45:00.000,2021-12-05t13:45:00.000,2021-12-05t14:35:00.000,2021-12-05t14:35:00.000,2021-12-05t14:35:00.000,tlv,llbg,2021-12-05t14:15:00.000,2021-12-05t14:35:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,pegasus,,24.0,,0,1.03,539,519,30.7928,36.9003,0
arrival,landed,lemd,27.0,2021-12-05t08:50:00.000,2021-12-05t08:50:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,tlv,llbg,2021-12-05t14:15:00.000,2021-12-05t14:19:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,aeromexico,aea,7.0,,0,1.03,539,519,-3.5608,40.4722,0
arrival,landed,lemd,27.0,2021-12-05t08:50:00.000,2021-12-05t08:50:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,2021-12-05t09:16:00.000,tlv,llbg,2021-12-05t14:15:00.000,2021-12-05t14:19:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,2021-12-05t14:22:00.000,air europa,,7.0,,0,1.03,539,519,-3.5608,40.4722,0
arrival,landed,omdb,39.0,2021-12-05t12:50:00.000,,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,tlv,llbg,2021-12-05t14:25:00.000,2021-12-05t14:37:00.000,2021-12-05t14:41:00.000,2021-12-05t14:41:00.000,2021-12-05t14:41:00.000,el al,,17.0,,0,1.03,539,519,55.3644,25.2528,0
arrival,landed,lirf,16.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:25:00.000,2021-12-05t10:25:00.000,2021-12-05t10:25:00.000,tlv,llbg,2021-12-05t14:30:00.000,2021-12-05t14:18:00.000,2021-12-05t14:19:00.000,2021-12-05t14:19:00.000,2021-12-05t14:19:00.000,el al,,0.0,,0,1.03,539,519,12.2389,41.8003,0
arrival,landed,egll,37.0,2021-12-05t07:45:00.000,2021-12-05t08:04:00.000,2021-12-05t08:21:00.000,2021-12-05t08:21:00.000,2021-12-05t08:21:00.000,tlv,llbg,2021-12-05t14:35:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,2021-12-05t14:34:00.000,british airways,,0.0,,0,1.03,539,519,-0.4614,51.4775,0
arrival,landed,ugsb,51.0,2021-12-05t14:15:00.000,,2021-12-05t15:06:00.000,2021-12-05t15:06:00.000,2021-12-05t15:06:00.000,tlv,llbg,2021-12-05t14:40:00.000,2021-12-05t15:08:00.000,2021-12-05t15:17:00.000,2021-12-05t15:17:00.000,2021-12-05t15:17:00.000,israir airlines,,38.0,,0,1.03,539,519,41.5994,41.6102,0
arrival,cancelled,loww,0.0,2021-12-05t10:25:00.000,,,,,tlv,llbg,2021-12-05t14:50:00.000,,,,,austrian,,0.0,,0,1.03,539,519,16.5697,48.1103,1
arrival,landed,lhbp,14.0,2021-12-05t10:45:00.000,2021-12-05t10:48:00.000,2021-12-05t10:58:00.000,2021-12-05t10:58:00.000,2021-12-05t10:58:00.000,tlv,llbg,2021-12-05t14:55:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,2021-12-05t14:45:00.000,el al,,0.0,,0,1.03,539,519,19.2619,47.4394,0
arrival,landed,ukbb,0.0,2021-12-05t11:40:00.000,2021-12-05t11:40:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,2021-12-05t11:37:00.000,tlv,llbg,2021-12-05t14:55:00.000,2021-12-05t14:20:00.000,2021-12-05t14:26:00.000,2021-12-05t14:26:00.000,2021-12-05t14:26:00.000,el al,,0.0,,0,1.03,539,519,30.8933,50.3447,0
arrival,landed,ltfj,47.0,2021-12-05t13:50:00.000,2021-12-05t13:50:00.000,2021-12-05t14:37:00.000,2021-12-05t14:37:00.000,2021-12-05t14:37:00.000,tlv,llbg,2021-12-05t14:55:00.000,2021-12-05t15:10:00.000,2021-12-05t15:11:00.000,2021-12-05t15:11:00.000,2021-12-05t15:11:00.000,pegasus,,16.0,,0,1.03,539,519,29.3092,40.8983,0
arrival,landed,ebbr,42.0,2021-12-05t09:40:00.000,2021-12-05t09:40:00.000,2021-12-05t10:21:00.000,2021-12-05t10:21:00.000,2021-12-05t10:21:00.000,tlv,llbg,2021-12-05t15:10:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,2021-12-05t15:23:00.000,brussels airlines,,14.0,,0,1.03,539,519,4.4844,50.9014,0
arrival,landed,eddf,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,air canada,dlh,5.0,,0,1.03,539,519,8.5705,50.0333,0
arrival,landed,eddf,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,ana,dlh,5.0,,0,1.03,539,519,8.5705,50.0333,0
arrival,landed,eddf,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,brussels airlines,dlh,5.0,,0,1.03,539,519,8.5705,50.0333,0
arrival,landed,eddf,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,united airlines,dlh,5.0,,0,1.03,539,519,8.5705,50.0333,0
arrival,landed,eddf,37.0,2021-12-05t10:10:00.000,2021-12-05t10:10:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,2021-12-05t10:46:00.000,tlv,llbg,2021-12-05t15:15:00.000,2021-12-05t15:22:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,2021-12-05t15:20:00.000,lufthansa,,5.0,,0,1.03,539,519,8.5705,50.0333,0
arrival,landed,uudd,38.0,2021-12-05t12:10:00.000,2021-12-05t12:10:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,tlv,llbg,2021-12-05t15:20:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,s7 airlines,ely,6.0,,1,1.03,539,519,37.9064,55.4086,0
arrival,landed,uudd,38.0,2021-12-05t12:10:00.000,2021-12-05t12:10:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,2021-12-05t12:48:00.000,tlv,llbg,2021-12-05t15:20:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,2021-12-05t15:26:00.000,el al,,6.0,,1,1.03,539,519,37.9064,55.4086,0
arrival,landed,lgav,38.0,2021-12-05t13:40:00.000,2021-12-05t13:40:00.000,2021-12-05t14:17:00.000,2021-12-05t14:17:00.000,2021-12-05t14:17:00.000,tlv,llbg,2021-12-05t15:35:00.000,2021-12-05t15:56:00.000,2021-12-05t15:55:00.000,2021-12-05t15:55:00.000,2021-12-05t15:55:00.000,arkia israeli airlines,,20.0,,0,1.03,539,519,23.9445,37.9367,0
arrival,landed,lkpr,14.0,2021-12-05t11:00:00.000,2021-12-05t11:00:00.000,2021-12-05t11:14:00.000,2021-12-05t11:14:00.000,2021-12-05t11:14:00.000,tlv,llbg,2021-12-05t15:35:00.000,2021-12-05t15:42:00.000,2021-12-05t15:44:00.000,2021-12-05t15:44:00.000,2021-12-05t15:44:00.000,israir airlines,,10.0,141,0,1.03,539,519,14.26,50.1008,0
arrival,landed,lhbp,19.0,2021-12-05t11:25:00.000,2021-12-05t11:25:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,2021-12-05t11:44:00.000,tlv,llbg,2021-12-05t15:40:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,2021-12-05t15:34:00.000,israir airlines,,0.0,,0,1.03,539,519,19.2619,47.4394,0
arrival,landed,lukk,40.0,2021-12-05t13:10:00.000,2021-12-05t13:10:00.000,2021-12-05t13:49:00.000,2021-12-05t13:49:00.000,2021-12-05t13:49:00.000,tlv,llbg,2021-12-05t15:50:00.000,2021-12-05t16:11:00.000,2021-12-05t16:14:00.000,2021-12-05t16:14:00.000,2021-12-05t16:14:00.000,fly one,,25.0,,0,1.03,539,519,28.9308,46.9278,0
arrival,landed,eddm,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,brussels airlines,dlh,35.0,,0,1.03,539,519,11.7861,48.3538,0
arrival,landed,eddm,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,united airlines,dlh,35.0,,0,1.03,539,519,11.7861,48.3538,0
arrival,landed,eddm,47.0,2021-12-05t11:20:00.000,2021-12-05t11:40:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,2021-12-05t12:07:00.000,tlv,llbg,2021-12-05t16:00:00.000,2021-12-05t16:31:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,2021-12-05t16:35:00.000,lufthansa,,35.0,,0,1.03,539,519,11.7861,48.3538,0
arrival,landed,limc,14.0,2021-12-05t11:15:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,tlv,llbg,2021-12-05t16:00:00.000,2021-12-05t15:52:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,american airlines,ely,0.0,,0,1.03,539,519,8.7231,45.63,0
arrival,landed,limc,14.0,2021-12-05t11:15:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,2021-12-05t11:29:00.000,tlv,llbg,2021-12-05t16:00:00.000,2021-12-05t15:52:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,2021-12-05t15:54:00.000,el al,,0.0,,0,1.03,539,519,8.7231,45.63,0
arrival,landed,omdb,98.0,2021-12-05t13:15:00.000,,2021-12-05t14:52:00.000,2021-12-05t14:52:00.000,2021-12-05t14:52:00.000,tlv,llbg,2021-12-05t16:05:00.000,2021-12-05t16:09:00.000,2021-12-05t16:12:00.000,2021-12-05t16:12:00.000,2021-12-05t16:12:00.000,arkia israeli airlines,,7.0,,0,1.03,539,519,55.3644,25.2528,0
arrival,landed,omdb,67.0,2021-12-05t14:15:00.000,2021-12-05t14:15:00.000,2021-12-05t15:21:00.000,2021-12-05t15:21:00.000,2021-12-05t15:21:00.000,tlv,llbg,2021-12-05t16:25:00.000,2021-12-05t16:40:00.000,2021-12-05t16:41:00.000,2021-12-05t16:41:00.000,2021-12-05t16:41:00.000,israir airlines,,16.0,,0,1.03,539,519,55.3644,25.2528,0
arrival,landed,lfll,10.0,2021-12-05t11:00:00.000,2021-12-05t11:18:00.000,2021-12-05t11:09:00.000,2021-12-05t11:09:00.000,2021-12-05t11:09:00.000,tlv,llbg,2021-12-05t16:05:00.000,2021-12-05t15:45:00.000,2021-12-05t15:49:00.000,2021-12-05t15:49:00.000,2021-12-05t15:49:00.000,el al,,0.0,,0,1.03,539,519,5.0811,45.7256,0
arrival,landed,kewr,41.0,2021-12-04t23:05:00.000,2021-12-04t23:44:00.000,2021-12-04t23:45:00.000,2021-12-04t23:45:00.000,2021-12-04t23:45:00.000,tlv,llbg,2021-12-05t16:20:00.000,2021-12-05t15:59:00.000,2021-12-05t16:00:00.000,2021-12-05t16:00:00.000,2021-12-05t16:00:00.000,united airlines,,0.0,,0,1.02,248,507,-74.1687,40.6925,0
arrival,landed,lkpr,10.0,2021-12-05t11:45:00.000,2021-12-05t11:45:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,2021-12-05t11:55:00.000,tlv,llbg,2021-12-05t16:25:00.000,2021-12-05t16:15:00.000,2021-12-05t16:20:00.000,2021-12-05t16:20:00.000,2021-12-05t16:20:00.000,el al,,0.0,141,0,1.03,539,519,14.26,50.1008,0
arrival,landed,lirf,21.0,2021-12-05t12:20:00.000,2021-12-05t12:33:00.000,2021-12-05t12:40:00.000,2021-12-05t12:40:00.000,2021-12-05t12:40:00.000,tlv,llbg,2021-12-05t16:40:00.000,2021-12-05t16:26:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,2021-12-05t16:27:00.000,italia trasporto aereo,,0.0,,0,1.03,539,519,12.2389,41.8003,0
arrival,landed,limf,1.0,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,tlv,llbg,2021-12-05t16:40:00.000,2021-12-05t16:02:00.000,2021-12-05t16:05:00.000,2021-12-05t16:05:00.000,2021-12-05t16:05:00.000,ryanair,,0.0,,0,1.03,539,519,7.6494,45.2025,0
arrival,landed,lebl,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,american airlines,ely,0.0,,0,1.03,539,519,2.0783,41.2969,0
arrival,landed,lebl,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,iberia,ely,0.0,,0,1.03,539,519,2.0783,41.2969,0
arrival,landed,lebl,7.0,2021-12-05t11:30:00.000,2021-12-05t11:30:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,2021-12-05t11:36:00.000,tlv,llbg,2021-12-05t16:40:00.000,2021-12-05t16:13:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,2021-12-05t16:16:00.000,el al,,0.0,,0,1.03,539,519,2.0783,41.2969,0
arrival,landed,eham,7.0,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:41:00.000,2021-12-05t11:41:00.000,2021-12-05t11:41:00.000,tlv,llbg,2021-12-05t17:00:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,american airlines,ely,0.0,,0,1.03,539,519,4.7642,52.3081,0
arrival,landed,eham,7.0,2021-12-05t11:35:00.000,2021-12-05t11:35:00.000,2021-12-05t11:41:00.000,2021-12-05t11:41:00.000,2021-12-05t11:41:00.000,tlv,llbg,2021-12-05t17:00:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,2021-12-05t16:42:00.000,el al,,0.0,,0,1.03,539,519,4.7642,52.3081,0
arrival,landed,kjfk,38.0,2021-12-04t23:50:00.000,2021-12-05t00:48:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,tlv,llbg,2021-12-05t17:10:00.000,2021-12-05t16:49:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,aeromexico,ely,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,kjfk,38.0,2021-12-04t23:50:00.000,2021-12-05t00:48:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,tlv,llbg,2021-12-05t17:10:00.000,2021-12-05t16:49:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,aerolineas argentinas,ely,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,kjfk,38.0,2021-12-04t23:50:00.000,2021-12-05t00:48:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,2021-12-05t00:27:00.000,tlv,llbg,2021-12-05t17:10:00.000,2021-12-05t16:49:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,2021-12-05t16:52:00.000,el al,,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,kjfk,17.0,2021-12-04t23:55:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,tlv,llbg,2021-12-05t17:15:00.000,2021-12-05t16:43:00.000,2021-12-05t16:46:00.000,2021-12-05t16:46:00.000,2021-12-05t16:46:00.000,jetblue airways,aal,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,kjfk,17.0,2021-12-04t23:55:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,2021-12-05t00:11:00.000,tlv,llbg,2021-12-05t17:15:00.000,2021-12-05t16:43:00.000,2021-12-05t16:46:00.000,2021-12-05t16:46:00.000,2021-12-05t16:46:00.000,american airlines,,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,lfll,29.0,2021-12-05t12:00:00.000,2021-12-05t12:00:00.000,2021-12-05t12:29:00.000,2021-12-05t12:29:00.000,2021-12-05t12:29:00.000,tlv,llbg,2021-12-05t17:15:00.000,2021-12-05t17:02:00.000,2021-12-05t17:07:00.000,2021-12-05t17:07:00.000,2021-12-05t17:07:00.000,transavia france,,0.0,,0,1.03,539,519,5.0811,45.7256,0
arrival,landed,kjfk,3.0,2021-12-04t23:45:00.000,2021-12-04t23:35:00.000,2021-12-04t23:47:00.000,2021-12-04t23:47:00.000,2021-12-04t23:47:00.000,tlv,llbg,2021-12-05t17:20:00.000,2021-12-05t16:27:00.000,2021-12-05t16:31:00.000,2021-12-05t16:31:00.000,2021-12-05t16:31:00.000,delta air lines,,0.0,,0,1.02,248,507,-73.7787,40.6399,0
arrival,landed,eddb,60.0,2021-12-05t12:25:00.000,2021-12-05t12:40:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,2021-12-05t13:25:00.000,tlv,llbg,2021-12-05t17:25:00.000,2021-12-05t18:08:00.000,2021-12-05t18:08:00.000,2021-12-05t18:08:00.000,2021-12-05t18:08:00.000,ryanair,,44.0,,0,1.03,539,519,13.5007,52.3622,0
arrival,landed,lszh,38.0,2021-12-05t12:35:00.000,2021-12-05t12:55:00.000,2021-12-05t13:13:00.000,2021-12-05t13:13:00.000,2021-12-05t13:13:00.000,tlv,llbg,2021-12-05t17:25:00.000,2021-12-05t17:42:00.000,2021-12-05t17:42:00.000,2021-12-05t17:42:00.000,2021-12-05t17:42:00.000,swiss,,17.0,,0,1.03,539,519,8.5481,47.4581,0
arrival,landed,lirf,26.0,2021-12-05t13:10:00.000,2021-12-05t13:10:00.000,2021-12-05t13:35:00.000,2021-12-05t13:35:00.000,2021-12-05t13:35:00.000,tlv,llbg,2021-12-05t17:25:00.000,2021-12-05t17:23:00.000,2021-12-05t17:23:00.000,2021-12-05t17:23:00.000,2021-12-05t17:23:00.000,israir airlines,,0.0,,0,1.03,539,519,12.2389,41.8003,0
arrival,landed,lfpo,37.0,2021-12-05t11:45:00.000,2021-12-05t11:45:00.000,2021-12-05t12:22:00.000,2021-12-05t12:22:00.000,2021-12-05t12:22:00.000,tlv,llbg,2021-12-05t17:30:00.000,2021-12-05t17:26:00.000,2021-12-05t17:28:00.000,2021-12-05t17:28:00.000,2021-12-05t17:28:00.000,transavia france,,0.0,,0,1.03,539,519,2.3794,48.7233,0
arrival,landed,uuee,32.0,2021-12-05t14:15:00.000,2021-12-05t14:04:00.000,2021-12-05t14:46:00.000,2021-12-05t14:46:00.000,2021-12-05t14:46:00.000,tlv,llbg,2021-12-05t17:40:00.000,2021-12-05t17:29:00.000,2021-12-05t17:33:00.000,2021-12-05t17:33:00.000,2021-12-05t17:33:00.000,aeroflot,,0.0,c6,1,1.03,539,519,37.4131,55.9725,0
arrival,landed,loww,9.0,2021-12-05t13:20:00.000,2021-12-05t13:20:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,2021-12-05t13:29:00.000,tlv,llbg,2021-12-05t17:45:00.000,2021-12-05t17:32:00.000,2021-12-05t17:36:00.000,2021-12-05t17:36:00.000,2021-12-05t17:36:00.000,austrian,,0.0,,0,1.03,539,519,16.5697,48.1103,0
arrival,landed,lcph,5.0,2021-12-05t16:55:00.000,2021-12-05t16:55:00.000,2021-12-05t17:00:00.000,2021-12-05t17:00:00.000,2021-12-05t17:00:00.000,tlv,llbg,2021-12-05t18:00:00.000,2021-12-05t17:45:00.000,2021-12-05t17:47:00.000,2021-12-05t17:47:00.000,2021-12-05t17:47:00.000,ryanair,,0.0,,0,1.03,539,519,32.485,34.7183,0
arrival,landed,eyvi,11.0,2021-12-05t14:15:00.000,2021-12-05t14:15:00.000,2021-12-05t14:25:00.000,2021-12-05t14:25:00.000,2021-12-05t14:25:00.000,tlv,llbg,2021-12-05t18:10:00.000,2021-12-05t18:12:00.000,2021-12-05t18:11:00.000,2021-12-05t18:11:00.000,2021-12-05t18:11:00.000,wizz air,,2.0,,1,1.03,539,519,25.2878,54.6369,0
arrival,landed,eddb,32.0,2021-12-05t13:25:00.000,2021-12-05t13:35:00.000,2021-12-05t13:57:00.000,2021-12-05t13:57:00.000,2021-12-05t13:57:00.000,tlv,llbg,2021-12-05t18:25:00.000,2021-12-05t18:34:00.000,2021-12-05t18:37:00.000,2021-12-05t18:37:00.000,2021-12-05t18:37:00.000,israir airlines,,12.0,,0,1.03,539,519,13.5007,52.3622,0
