,type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
572,arrival,landed,eddf,11,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,ana,dlh,0,,0,1.11,813,524,8.5705,50.0333,0
573,arrival,landed,eddf,11,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,brussels airlines,dlh,0,,0,1.11,813,524,8.5705,50.0333,0
574,arrival,landed,eddf,11,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,united airlines,dlh,0,,0,1.11,813,524,8.5705,50.0333,0
575,arrival,landed,eddf,11,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,lufthansa,,0,,0,1.11,813,524,8.5705,50.0333,0
576,arrival,landed,ukbb,27,2021-12-07t20:00:00.000,2021-12-07t20:00:00.000,2021-12-07t20:27:00.000,2021-12-07t20:27:00.000,2021-12-07t20:27:00.000,tlv,llbg,2021-12-07t23:10:00.000,2021-12-07t23:40:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,uia,,30,,0,1.11,813,524,30.8933,50.3447,0
577,arrival,scheduled,omdb,14,2021-12-07t23:55:00.000,,2021-12-08t00:08:00.000,2021-12-08t00:08:00.000,2021-12-08t00:08:00.000,tlv,llbg,2021-12-07t23:35:00.000,2021-12-08t01:17:00.000,,,,el al,,102,,0,1.11,813,524,55.3644,25.2528,0
578,arrival,landed,omdb,29,2021-12-07t21:55:00.000,2021-12-07t21:55:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,tlv,llbg,2021-12-07t23:45:00.000,2021-12-07t23:39:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,emirates,fdb,3,,0,1.11,813,524,55.3644,25.2528,0
579,arrival,landed,omdb,29,2021-12-07t21:55:00.000,2021-12-07t21:55:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,tlv,llbg,2021-12-07t23:45:00.000,2021-12-07t23:39:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,flydubai,,3,,0,1.11,813,524,55.3644,25.2528,0
580,arrival,landed,ltfj,35,2021-12-07t23:05:00.000,2021-12-07t23:05:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,tlv,llbg,2021-12-08t00:10:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,pegasus,,12,,0,1.11,813,524,29.3092,40.8983,0
581,arrival,landed,lfpg,9,2021-12-07t19:00:00.000,2021-12-07t19:27:00.000,2021-12-07t19:08:00.000,2021-12-07t19:08:00.000,2021-12-07t19:08:00.000,tlv,llbg,2021-12-08t00:25:00.000,2021-12-08t00:06:00.000,2021-12-08t00:01:00.000,2021-12-08t00:01:00.000,2021-12-08t00:01:00.000,el al,,0,,0,1.11,813,524,2.5478,49.0097,0
582,arrival,landed,ukdd,0,2021-12-07t21:25:00.000,2021-12-07t21:25:00.000,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,tlv,llbg,2021-12-08t00:30:00.000,2021-12-08t00:32:00.000,2021-12-08t00:31:00.000,2021-12-08t00:31:00.000,2021-12-08t00:31:00.000,uia,,1,,0,1.11,813,524,35.1006,48.3572,0
583,arrival,scheduled,omdb,0,2021-12-07t22:50:00.000,,,,,tlv,llbg,2021-12-08t00:45:00.000,,,,,arkia israeli airlines,,0,,0,1.11,813,524,55.3644,25.2528,0
584,arrival,cancelled,kteb,10,2021-12-06t20:00:00.000,2021-12-06t20:10:00.000,,,,tlv,llbg,2021-12-07t13:33:00.000,,,,,vistajet,,0,,0,1.07,739,518,-74.0608,40.8501,1
585,arrival,scheduled,eddk,68,2021-12-07t00:29:00.000,2021-12-07t00:44:00.000,2021-12-07t01:36:00.000,2021-12-07t01:36:00.000,2021-12-07t01:36:00.000,tlv,llbg,2021-12-07t05:40:00.000,2021-12-07t06:37:00.000,,,,fedex,,58,,0,1.11,813,524,7.1427,50.8659,0
586,arrival,scheduled,ebbr,18,2021-12-07t03:45:00.000,2021-12-07t04:03:00.000,,,,tlv,llbg,2021-12-07t09:13:00.000,,,,,eat leipzig,,0,,0,1.11,813,524,4.4844,50.9014,0
587,arrival,scheduled,eddp,50,2021-12-07t04:40:00.000,2021-12-07t05:30:00.000,,,,tlv,llbg,2021-12-07t10:02:00.000,,,,,eat leipzig,,0,,0,1.11,813,524,12.2364,51.424,0
588,arrival,landed,ebbr,26,2021-12-07t03:45:00.000,2021-12-07t04:08:00.000,2021-12-07t04:10:00.000,2021-12-07t04:10:00.000,2021-12-07t04:10:00.000,tlv,llbg,2021-12-07t09:13:00.000,2021-12-07t09:17:00.000,2021-12-07t09:20:00.000,2021-12-07t09:20:00.000,2021-12-07t09:20:00.000,dhl air,,7,,0,1.11,813,524,4.4844,50.9014,0
589,arrival,scheduled,engm,16,2021-12-07t12:00:00.000,2021-12-07t12:16:00.000,,,,tlv,llbg,2021-12-07t17:37:00.000,,,,,c.a.l. cargo airlines,,0,,0,1.11,813,524,11.0839,60.2028,0
590,arrival,landed,eddp,66,2021-12-07t04:40:00.000,2021-12-07t06:00:00.000,2021-12-07t05:45:00.000,2021-12-07t05:45:00.000,2021-12-07t05:45:00.000,tlv,llbg,2021-12-07t10:02:00.000,2021-12-07t10:44:00.000,2021-12-07t10:50:00.000,2021-12-07t10:50:00.000,2021-12-07t10:50:00.000,dhl air,,49,,0,1.11,813,524,12.2364,51.424,0
591,arrival,cancelled,ltba,0,2021-12-07t16:25:00.000,,,,,tlv,llbg,2021-12-07t18:25:00.000,,,,,turkish airlines,,0,,0,1.11,813,524,28.8142,40.9761,1
592,arrival,scheduled,omdb,0,2021-12-07t23:55:00.000,2021-12-07t23:55:00.000,,,,tlv,llbg,2021-12-08t01:40:00.000,,,,,el al,,0,,0,1.11,813,524,55.3644,25.2528,0
593,arrival,landed,engm,25,2021-12-07t12:00:00.000,2021-12-07t12:17:00.000,2021-12-07t12:24:00.000,2021-12-07t12:24:00.000,2021-12-07t12:24:00.000,tlv,llbg,2021-12-07t17:37:00.000,2021-12-07t17:53:00.000,2021-12-07t17:58:00.000,2021-12-07t17:58:00.000,2021-12-07t17:58:00.000,challenge airlines,,21,,0,1.11,813,524,11.0839,60.2028,0
594,arrival,scheduled,eblg,81,2021-12-07t16:00:00.000,2021-12-07t16:45:00.000,2021-12-07t17:20:00.000,2021-12-07t17:20:00.000,2021-12-07t17:20:00.000,tlv,llbg,2021-12-07t20:55:00.000,2021-12-07t22:02:00.000,,,,air atlanta icelandic,,67,,0,1.11,813,524,5.4428,50.6364,0
595,arrival,landed,eggw,37,2021-12-07t13:55:00.000,,2021-12-07t14:31:00.000,2021-12-07t14:31:00.000,2021-12-07t14:31:00.000,tlv,llbg,2021-12-07t20:55:00.000,2021-12-07t20:56:00.000,2021-12-07t20:58:00.000,2021-12-07t20:58:00.000,2021-12-07t20:58:00.000,wizz air,,4,,0,1.11,813,524,-0.3683,51.8747,0
596,arrival,landed,ubbb,19,2021-12-07t20:30:00.000,2021-12-07t20:40:00.000,2021-12-07t20:49:00.000,2021-12-07t20:49:00.000,2021-12-07t20:49:00.000,tlv,llbg,2021-12-07t21:37:00.000,2021-12-07t21:42:00.000,2021-12-07t21:42:00.000,2021-12-07t21:42:00.000,2021-12-07t21:42:00.000,silk way west,,5,,0,1.11,813,524,50.0514,40.4697,0
597,arrival,landed,lclk,1,2021-12-07t19:02:00.000,2021-12-07t19:12:00.000,2021-12-07t19:02:00.000,2021-12-07t19:02:00.000,2021-12-07t19:02:00.000,tlv,llbg,2021-12-07t19:51:00.000,2021-12-07t19:46:00.000,2021-12-07t19:46:00.000,2021-12-07t19:46:00.000,2021-12-07t19:46:00.000,ups airlines,,0,,0,1.11,813,524,33.6303,34.8789,0
598,arrival,landed,lirf,16,2021-12-07t21:50:00.000,2021-12-07t21:50:00.000,2021-12-07t22:05:00.000,2021-12-07t22:05:00.000,2021-12-07t22:05:00.000,tlv,llbg,2021-12-08t02:05:00.000,2021-12-08t01:50:00.000,2021-12-08t01:51:00.000,2021-12-08t01:51:00.000,2021-12-08t01:51:00.000,israir airlines,,0,,0,1.11,813,524,12.2389,41.8003,0
599,arrival,landed,ukbb,29,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t23:13:00.000,2021-12-07t23:13:00.000,2021-12-07t23:13:00.000,tlv,llbg,2021-12-08t02:05:00.000,2021-12-08t02:25:00.000,2021-12-08t02:22:00.000,2021-12-08t02:22:00.000,2021-12-08t02:22:00.000,israir airlines,,18,,0,1.11,813,524,30.8933,50.3447,0
600,arrival,landed,eham,12,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,tlv,llbg,2021-12-08t02:20:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,air france,klm,0,,0,1.11,813,524,4.7642,52.3081,0
601,arrival,landed,eham,12,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,tlv,llbg,2021-12-08t02:20:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,delta air lines,klm,0,,0,1.11,813,524,4.7642,52.3081,0
602,arrival,landed,eham,12,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,tlv,llbg,2021-12-08t02:20:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,kenya airways,klm,0,,0,1.11,813,524,4.7642,52.3081,0
603,arrival,landed,eham,12,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,tlv,llbg,2021-12-08t02:20:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,2021-12-08t02:04:00.000,klm,,0,,0,1.11,813,524,4.7642,52.3081,0
604,arrival,landed,gmmn,64,2021-12-07t19:55:00.000,2021-12-07t19:55:00.000,2021-12-07t20:59:00.000,2021-12-07t20:59:00.000,2021-12-07t20:59:00.000,tlv,llbg,2021-12-08t02:25:00.000,2021-12-08t02:47:00.000,2021-12-08t02:50:00.000,2021-12-08t02:50:00.000,2021-12-08t02:50:00.000,israir airlines,,25,,0,1.11,813,524,-7.5817,33.3642,0
605,arrival,landed,ltfm,20,2021-12-08t01:35:00.000,2021-12-08t01:35:00.000,2021-12-08t01:54:00.000,2021-12-08t01:54:00.000,2021-12-08t01:54:00.000,tlv,llbg,2021-12-08t02:35:00.000,2021-12-08t02:40:00.000,2021-12-08t02:39:00.000,2021-12-08t02:39:00.000,2021-12-08t02:39:00.000,turkish airlines,,5,,0,1.14,715,558,28.7519,41.2753,1
606,arrival,landed,eddm,33,2021-12-07t22:10:00.000,2021-12-07t22:25:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,tlv,llbg,2021-12-08t02:50:00.000,2021-12-08t03:01:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,brussels airlines,dlh,6,,0,1.11,813,524,11.7861,48.3538,0
607,arrival,landed,eddm,33,2021-12-07t22:10:00.000,2021-12-07t22:25:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,tlv,llbg,2021-12-08t02:50:00.000,2021-12-08t03:01:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,united airlines,dlh,6,,0,1.11,813,524,11.7861,48.3538,0
608,arrival,landed,eddm,33,2021-12-07t22:10:00.000,2021-12-07t22:25:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,tlv,llbg,2021-12-08t02:50:00.000,2021-12-08t03:01:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,2021-12-08t02:56:00.000,lufthansa,,6,,0,1.11,813,524,11.7861,48.3538,0
609,arrival,landed,haab,0,2021-12-07t23:55:00.000,,2021-12-07t23:54:00.000,2021-12-07t23:54:00.000,2021-12-07t23:54:00.000,tlv,llbg,2021-12-08t03:00:00.000,2021-12-08t02:45:00.000,2021-12-08t02:47:00.000,2021-12-08t02:47:00.000,2021-12-08t02:47:00.000,el al,eth,0,,0,1.11,813,524,38.7994,8.975,0
610,arrival,landed,haab,0,2021-12-07t23:55:00.000,,2021-12-07t23:54:00.000,2021-12-07t23:54:00.000,2021-12-07t23:54:00.000,tlv,llbg,2021-12-08t03:00:00.000,2021-12-08t02:45:00.000,2021-12-08t02:47:00.000,2021-12-08t02:47:00.000,2021-12-08t02:47:00.000,ethiopian airlines,,0,,0,1.11,813,524,38.7994,8.975,0
611,arrival,landed,lirf,6,2021-12-07t23:10:00.000,2021-12-07t23:10:00.000,2021-12-07t23:16:00.000,2021-12-07t23:16:00.000,2021-12-07t23:16:00.000,tlv,llbg,2021-12-08t03:30:00.000,2021-12-08t03:04:00.000,2021-12-08t02:59:00.000,2021-12-08t02:59:00.000,2021-12-08t02:59:00.000,italia trasporto aereo,,0,,0,1.11,813,524,12.2389,41.8003,0
612,arrival,landed,lszh,19,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t23:04:00.000,2021-12-07t23:04:00.000,2021-12-07t23:04:00.000,tlv,llbg,2021-12-08t03:30:00.000,2021-12-08t03:28:00.000,2021-12-08t03:32:00.000,2021-12-08t03:32:00.000,2021-12-08t03:32:00.000,el al,swr,3,,0,1.11,813,524,8.5481,47.4581,0
613,arrival,landed,lszh,19,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t23:04:00.000,2021-12-07t23:04:00.000,2021-12-07t23:04:00.000,tlv,llbg,2021-12-08t03:30:00.000,2021-12-08t03:28:00.000,2021-12-08t03:32:00.000,2021-12-08t03:32:00.000,2021-12-08t03:32:00.000,swiss,,3,,0,1.11,813,524,8.5481,47.4581,0
614,arrival,landed,epwa,18,2021-12-07t22:50:00.000,2021-12-07t22:50:00.000,2021-12-07t23:07:00.000,2021-12-07t23:07:00.000,2021-12-07t23:07:00.000,tlv,llbg,2021-12-08t03:35:00.000,2021-12-08t03:36:00.000,2021-12-08t03:37:00.000,2021-12-08t03:37:00.000,2021-12-08t03:37:00.000,lot - polish airlines,,2,,0,1.11,813,524,20.9672,52.1658,0
615,arrival,landed,egll,45,2021-12-07t20:55:00.000,2021-12-07t21:47:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,tlv,llbg,2021-12-08t03:40:00.000,2021-12-08t03:56:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,american airlines,ely,17,,0,1.11,813,524,-0.4614,51.4775,0
616,arrival,landed,egll,45,2021-12-07t20:55:00.000,2021-12-07t21:47:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,tlv,llbg,2021-12-08t03:40:00.000,2021-12-08t03:56:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,aeromexico,ely,17,,0,1.11,813,524,-0.4614,51.4775,0
617,arrival,landed,egll,45,2021-12-07t20:55:00.000,2021-12-07t21:47:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,2021-12-07t21:39:00.000,tlv,llbg,2021-12-08t03:40:00.000,2021-12-08t03:56:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,2021-12-08t03:57:00.000,el al,,17,,0,1.11,813,524,-0.4614,51.4775,0
618,arrival,scheduled,gmmx,0,2021-12-07t21:00:00.000,,,,,tlv,llbg,2021-12-08t03:50:00.000,,,,,el al,,0,,0,1.11,813,524,-8.0408,31.6086,0
619,arrival,landed,lfpg,0,2021-12-07t22:30:00.000,2021-12-07t22:31:00.000,2021-12-07t22:26:00.000,2021-12-07t22:26:00.000,2021-12-07t22:26:00.000,tlv,llbg,2021-12-08t03:55:00.000,2021-12-08t03:19:00.000,2021-12-08t03:20:00.000,2021-12-08t03:20:00.000,2021-12-08t03:20:00.000,aeromexico,ely,0,,0,1.11,813,524,2.5478,49.0097,0
620,arrival,landed,lfpg,0,2021-12-07t22:30:00.000,2021-12-07t22:31:00.000,2021-12-07t22:26:00.000,2021-12-07t22:26:00.000,2021-12-07t22:26:00.000,tlv,llbg,2021-12-08t03:55:00.000,2021-12-08t03:19:00.000,2021-12-08t03:20:00.000,2021-12-08t03:20:00.000,2021-12-08t03:20:00.000,el al,,0,,0,1.11,813,524,2.5478,49.0097,0
621,arrival,landed,lemd,8,2021-12-07t22:45:00.000,2021-12-07t22:55:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,tlv,llbg,2021-12-08t04:20:00.000,2021-12-08t03:59:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,aeromexico,ely,0,,0,1.11,813,524,-3.5608,40.4722,0
622,arrival,landed,lemd,8,2021-12-07t22:45:00.000,2021-12-07t22:55:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,tlv,llbg,2021-12-08t04:20:00.000,2021-12-08t03:59:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,aerolineas argentinas,ely,0,,0,1.11,813,524,-3.5608,40.4722,0
623,arrival,landed,lemd,8,2021-12-07t22:45:00.000,2021-12-07t22:55:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,tlv,llbg,2021-12-08t04:20:00.000,2021-12-08t03:59:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,iberia,ely,0,,0,1.11,813,524,-3.5608,40.4722,0
624,arrival,landed,lemd,8,2021-12-07t22:45:00.000,2021-12-07t22:55:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,2021-12-07t22:53:00.000,tlv,llbg,2021-12-08t04:20:00.000,2021-12-08t03:59:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,2021-12-08t04:01:00.000,el al,,0,,0,1.11,813,524,-3.5608,40.4722,0
625,arrival,landed,lkpr,11,2021-12-07t23:45:00.000,2021-12-07t23:45:00.000,2021-12-07t23:55:00.000,2021-12-07t23:55:00.000,2021-12-07t23:55:00.000,tlv,llbg,2021-12-08t04:35:00.000,2021-12-08t04:16:00.000,2021-12-08t04:18:00.000,2021-12-08t04:18:00.000,2021-12-08t04:18:00.000,csa,tvs,0,143,0,1.11,813,524,14.26,50.1008,0
626,arrival,landed,lkpr,11,2021-12-07t23:45:00.000,2021-12-07t23:45:00.000,2021-12-07t23:55:00.000,2021-12-07t23:55:00.000,2021-12-07t23:55:00.000,tlv,llbg,2021-12-08t04:35:00.000,2021-12-08t04:16:00.000,2021-12-08t04:18:00.000,2021-12-08t04:18:00.000,2021-12-08t04:18:00.000,smartwings,,0,143,0,1.11,813,524,14.26,50.1008,0
627,arrival,landed,vtbs,24,2021-12-07t23:55:00.000,2021-12-08t00:16:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,tlv,llbg,2021-12-08t06:10:00.000,2021-12-08t05:56:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,qantas,ely,0,,0,1.11,813,524,100.7489,13.6858,0
628,arrival,landed,vtbs,24,2021-12-07t23:55:00.000,2021-12-08t00:16:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,tlv,llbg,2021-12-08t06:10:00.000,2021-12-08t05:56:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,thai airways international,ely,0,,0,1.11,813,524,100.7489,13.6858,0
629,arrival,landed,vtbs,24,2021-12-07t23:55:00.000,2021-12-08t00:16:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,tlv,llbg,2021-12-08t06:10:00.000,2021-12-08t05:56:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,vietnam airlines,ely,0,,0,1.11,813,524,100.7489,13.6858,0
630,arrival,landed,vtbs,24,2021-12-07t23:55:00.000,2021-12-08t00:16:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,2021-12-08t00:18:00.000,tlv,llbg,2021-12-08t06:10:00.000,2021-12-08t05:56:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,2021-12-08t06:01:00.000,el al,,0,,0,1.11,813,524,100.7489,13.6858,0
631,arrival,landed,vhhh,6,2021-12-08t01:30:00.000,2021-12-08t01:12:00.000,2021-12-08t01:36:00.000,2021-12-08t01:36:00.000,2021-12-08t01:36:00.000,tlv,llbg,2021-12-08t07:15:00.000,2021-12-08t06:52:00.000,2021-12-08t06:55:00.000,2021-12-08t06:55:00.000,2021-12-08t06:55:00.000,cathay pacific,,0,,0,1.14,715,558,113.9147,22.3089,1
632,arrival,landed,ltfj,15,2021-12-08t06:45:00.000,2021-12-08t06:45:00.000,2021-12-08t06:59:00.000,2021-12-08t06:59:00.000,2021-12-08t06:59:00.000,tlv,llbg,2021-12-08t07:55:00.000,2021-12-08t07:35:00.000,2021-12-08t07:40:00.000,2021-12-08t07:40:00.000,2021-12-08t07:40:00.000,turkish airlines,,0,,0,1.14,715,558,29.3092,40.8983,1
633,arrival,landed,lclk,19,2021-12-08t07:15:00.000,2021-12-08t07:15:00.000,2021-12-08t07:34:00.000,2021-12-08t07:34:00.000,2021-12-08t07:34:00.000,tlv,llbg,2021-12-08t08:20:00.000,2021-12-08t08:12:00.000,2021-12-08t08:17:00.000,2021-12-08t08:17:00.000,2021-12-08t08:17:00.000,tus airways,,0,,0,1.14,715,558,33.6303,34.8789,1
634,arrival,landed,ltfm,32,2021-12-08t08:00:00.000,2021-12-08t08:00:00.000,2021-12-08t08:31:00.000,2021-12-08t08:31:00.000,2021-12-08t08:31:00.000,tlv,llbg,2021-12-08t08:55:00.000,2021-12-08t09:15:00.000,2021-12-08t09:19:00.000,2021-12-08t09:19:00.000,2021-12-08t09:19:00.000,turkish airlines,,25,,0,1.14,715,558,28.7519,41.2753,1
635,arrival,landed,ller,0,2021-12-08t08:00:00.000,,,,,tlv,llbg,2021-12-08t09:00:00.000,2021-12-08t08:45:00.000,2021-12-08t08:47:00.000,2021-12-08t08:47:00.000,2021-12-08t08:47:00.000,israir airlines,,0,,0,1.14,715,558,35.0142,29.7272,1
636,arrival,landed,ltfj,26,2021-12-08t08:05:00.000,2021-12-08t08:05:00.000,2021-12-08t08:30:00.000,2021-12-08t08:30:00.000,2021-12-08t08:30:00.000,tlv,llbg,2021-12-08t09:10:00.000,2021-12-08t09:06:00.000,2021-12-08t09:10:00.000,2021-12-08t09:10:00.000,2021-12-08t09:10:00.000,pegasus,,1,,0,1.14,715,558,29.3092,40.8983,1
637,arrival,landed,kewr,38,2021-12-07t16:10:00.000,2021-12-07t16:48:00.000,2021-12-07t16:47:00.000,2021-12-07t16:47:00.000,2021-12-07t16:47:00.000,tlv,llbg,2021-12-08t09:20:00.000,2021-12-08t09:03:00.000,2021-12-08t09:04:00.000,2021-12-08t09:04:00.000,2021-12-08t09:04:00.000,united airlines,,0,,0,1.11,813,524,-74.1687,40.6925,0
638,arrival,landed,omdb,29,2021-12-08t07:40:00.000,,2021-12-08t08:08:00.000,2021-12-08t08:08:00.000,2021-12-08t08:08:00.000,tlv,llbg,2021-12-08t09:30:00.000,2021-12-08t09:13:00.000,2021-12-08t09:22:00.000,2021-12-08t09:22:00.000,2021-12-08t09:22:00.000,emirates,fdb,0,,0,1.14,715,558,55.3644,25.2528,1
639,arrival,landed,omdb,29,2021-12-08t07:40:00.000,,2021-12-08t08:08:00.000,2021-12-08t08:08:00.000,2021-12-08t08:08:00.000,tlv,llbg,2021-12-08t09:30:00.000,2021-12-08t09:13:00.000,2021-12-08t09:22:00.000,2021-12-08t09:22:00.000,2021-12-08t09:22:00.000,flydubai,,0,,0,1.14,715,558,55.3644,25.2528,1
640,arrival,landed,lbsf,26,2021-12-08t07:00:00.000,2021-12-08t06:59:00.000,2021-12-08t07:26:00.000,2021-12-08t07:26:00.000,2021-12-08t07:26:00.000,tlv,llbg,2021-12-08t09:35:00.000,2021-12-08t09:32:00.000,2021-12-08t09:35:00.000,2021-12-08t09:35:00.000,2021-12-08t09:35:00.000,ryanair,,0,,0,1.14,715,558,23.4083,42.695,1
641,arrival,landed,lgts,3,2021-12-08t07:35:00.000,2021-12-08t07:35:00.000,2021-12-08t07:37:00.000,2021-12-08t07:37:00.000,2021-12-08t07:37:00.000,tlv,llbg,2021-12-08t09:45:00.000,2021-12-08t09:27:00.000,2021-12-08t09:29:00.000,2021-12-08t09:29:00.000,2021-12-08t09:29:00.000,aegean airlines,,0,,0,1.14,715,558,22.9709,40.5197,1
642,arrival,landed,eblg,0,2021-12-08t04:35:00.000,,2021-12-08t04:25:00.000,2021-12-08t04:25:00.000,2021-12-08t04:25:00.000,tlv,llbg,2021-12-08t09:30:00.000,2021-12-08t09:08:00.000,2021-12-08t09:12:00.000,2021-12-08t09:12:00.000,2021-12-08t09:12:00.000,el al,,0,,0,1.14,715,558,5.4428,50.6364,1
643,arrival,landed,lhbp,30,2021-12-08t05:50:00.000,2021-12-08t05:50:00.000,2021-12-08t06:20:00.000,2021-12-08t06:20:00.000,2021-12-08t06:20:00.000,tlv,llbg,2021-12-08t10:05:00.000,2021-12-08t10:10:00.000,2021-12-08t10:10:00.000,2021-12-08t10:10:00.000,2021-12-08t10:10:00.000,wizz air,,6,,0,1.14,715,558,19.2619,47.4394,1
